线路类型,是否c2c,是否生鲜妥投及时,保价金额,始发城市,目的城市,寄件人id,收件人id,寄件是否内部,配送超时时长,异常原因,进线渠道,妥投到进线时长,索赔金额,商品类型,新旧程度,寄件B/C,进线人身份,始发网点万单理赔率,始发网点赔付比例,目的网点万单理赔率,目的网点赔付比例,实际赔付金额,理赔差额,异常原因_编码,进线渠道_编码,商品类型_编码,进线人身份_编码,妥投到进线时长_分桶,虚报比例,生鲜妥投组合类别_编码,始发网点类别_target_encoded,目的网点类别_target_encoded,数分位指标,风险标注,风险标注_编码,始发城市_风险特征,目的城市_风险特征,寄件人_风险特征,收件人_风险特征,预测赔付金额,风险等级,预测置信区间_下限,预测置信区间_上限,预测误差范围
2,0,0,3.0,244,102,194978,438487,-1,427837,Pickup Error,Call,-81397,952.38,Miscellaneous Goods,0,B,Staff,75.27980202,0.998539733,12.82653138,0.978626555,271.29,592.2075856740331,4,0,14,2,0,0.715145215145215,2,342.5651168224299,291.00650234741784,1.6396811112477472,合理诉求,0,74.17789253563762,117.53030179681907,107.9942858003881,69.83362911176526,360.1724143259669,中高风险,223.59286193166307,496.75196672027073,136.57955239430382
2,0,0,38.563,43,113,110992,248866,-1,2272,未知,Internal Software,349247,128.15,Furniture,-1,C,Receiver,8.226877499,0.979040642,0.0,0.926538582,111.51,71.49849450810667,0,2,8,1,5,0.1298478345688646,2,261.34627232142856,202.1543271375465,1.2401843438097282,合理诉求,0,62.68586602428663,85.6547702555039,3.239137578040088,3.239137578040088,56.65150549189333,低风险,0.0,193.2310578861972,136.57955239430382
2,0,0,64.668,0,88,118626,349893,-1,427829,未知,Call,174640,395.51,Miscellaneous Goods,1,C,Consigner,25.96046424,0.938473443,4.36468224,0.941552195,100.04,206.2384641496536,0,0,14,0,4,0.7470607569972947,2,307.08357941834447,260.77156950672645,1.0839165365851968,合理诉求,0,59.08910110031514,88.2487524010825,11.750338585841035,4.526521288326281,189.2715358503464,中低风险,52.69198345604255,325.8510882446502,136.57955239430382
3,0,0,24.986,179,47,208918,207920,-1,126462,Pickup Error,Call,1429192,132.27,Pharmaceuticals,-1,B,Consigner,12.08392864,0.98160023,16.17475652,0.89360529,66.73,75.61849450810668,4,0,15,0,6,0.495501625463068,2,267.9104805491991,287.0893805309734,1.311648219121351,合理诉求,0,65.21791013489069,113.21792517613288,5.090048487647195,19.162041258797693,56.65150549189333,低风险,0.0,193.2310578861972,136.57955239430382
2,1,0,126.735,142,261,183889,297528,-1,-30236,未知,Call,332628,1893.36,Hardware,0,C,Consigner,30.33198938,0.945962953,0.0,0.983318581,600.05,1125.9129797804924,0,0,9,0,5,0.6830766468077915,2,332.51145833333334,202.1543271375465,1.4651797068051282,合理诉求,0,87.00476499299955,21.81963523616398,84.40978101154276,11.296233330856662,767.4470202195075,高风险,630.8674678252037,904.0265726138114,136.57955239430382
5,0,0,3.219,201,89,142248,70722,1,427721,Damage,Call,14915,1932.19,Miscellaneous Goods,-1,C,Unknown,29.54042787,0.997171058,14.19459274,0.994069826,953.33,1130.3085896604189,1,0,14,3,2,0.5066064931502595,2,310.0700655021834,286.8976805251641,1.4078151207690202,合理诉求,0,101.97587316770104,57.06393685740829,229.21026856842064,457.9734534249823,801.8814103395813,高风险,665.3018579452774,938.4609627338853,136.57955239430382
2,0,1,1048.586,13,135,223752,300000,-1,427864,未知,Call,39167781,3784.24,Dried Groceries,-1,C,Consigner,28.1692602,0.998872889,41.89520442,0.932208025,1092.2,2974.3147094198166,0,0,5,0,6,0.7113819419487136,2,307.08357941834447,323.71263392857145,3.6678036114668706,合理诉求,0,107.63959905280184,133.66513693226287,217.8540635398465,154.63751533829563,809.925290580183,高风险,673.3457381858791,946.5048429744868,136.57955239430382
2,0,0,657.872,101,32,224840,339193,-1,427853,Pickup Error,Vendor Consultation,231182,449.58,Miscellaneous Goods,-1,B,Consigner,47.57001658,0.99178838,0.815508198,0.991337299,120.23,211.33548922783322,4,6,14,0,4,0.7325726233373372,2,337.5425900900901,250.2838073394496,0.8833451958657,合理诉求,0,81.0568964078135,58.97595401235912,87.51934873742674,1.102204962553854,238.24451077216676,中高风险,101.66495837786292,374.8240631664705,136.57955239430382
2,0,0,500.862,1,14,214269,144792,-1,-88200,Suspected Lost,Call,535044,653.17,Hardware,0,B,Consigner,22.9672681,0.917921203,13.96796261,0.979267635,594.23,306.13750451504825,6,0,9,0,5,0.090236844925517,2,315.07662895927604,287.33791383219955,0.8796233354258297,合理诉求,0,70.73600184832473,53.54018448489119,1.3014932391773035,1.3014932391773035,347.0324954849517,中高风险,210.4529430906479,483.6120478792556,136.57955239430382
3,0,0,81.021,179,178,106295,401656,-1,427857,未知,Internal Software,-82055,175.2,Household Goods,-1,B,Receiver,10.65661417,0.969849472,44.43352984,0.937019437,171.13,88.08803911490664,0,2,11,1,0,0.0232305936073058,2,253.31512249443207,362.3371677559913,0.9997285071181435,合理诉求,0,65.21791013489069,81.0676732915042,2.1360383316467733,39.30874197685606,87.11196088509335,低风险,0.0,223.6915132793972,136.57955239430382
2,0,0,110.037,82,137,183889,218875,-1,427863,未知,Call,420612,472.09,Miscellaneous Goods,0,Not Known,Receiver,113.468509,0.973767124,105.3068493,0.975847357,112.14,281.05483181237105,0,0,14,1,5,0.762460547776907,2,380.5321590909091,434.3305803571429,1.4635591723374597,合理诉求,0,18.830551132098147,46.409599826702944,84.40978101154276,12.214039971456808,191.03516818762893,中低风险,54.45561579332514,327.6147205819328,136.57955239430382
3,0,0,469.039,142,222,181103,2240,-1,427817,Pickup Error,Internal Software,-36687,630.58,Miscellaneous Goods,-1,C,Receiver,2.120477839,0.938348674,0.549299461,0.992405869,369.32,301.93172697306943,4,2,14,1,0,0.4143169780202353,2,251.87966139954847,205.4008314606741,0.9159208516417834,合理诉求,0,87.00476499299955,98.54384263464463,31.529400213755537,1.145895300335658,328.6482730269306,中高风险,192.0687206326268,465.22782542123446,136.57955239430382
2,1,0,0.997,211,211,183889,85914,-1,427702,Pickup Error,Call,486120,394.16,Maternity & Baby Products,-1,Not Known,Consigner,0.998351973,0.989539715,0.0,0.978612908,52.04,210.19870437728713,4,0,13,0,5,0.8679723969961437,2,243.63325991189427,202.1543271375465,1.136446972160348,合理诉求,1,87.37310953002381,71.60431225534542,84.40978101154276,47.53120046003619,183.9612956227129,中低风险,47.38174322840908,320.54084801701674,136.57955239430382
2,0,1,299.916,105,198,227346,2292,-1,427745,Pickup Error,Call,-71933,278.62,Home Improvement and Building Material,0,C,Consigner,116.670083,0.981845942,24.54487063,0.995048576,258.17,124.95327331782417,4,0,10,0,0,0.0733974589046012,2,374.0520222222222,327.8663377192982,0.8078872295176341,合理诉求,0,14.555812696008903,66.02229343536094,89.08350723258485,40.41097734808526,153.66672668217583,中低风险,17.087174287872017,290.24627907647965,136.57955239430382
2,1,0,0.744,89,178,143221,413540,-1,427852,未知,Vendor Consultation,-44880,102.67,Furniture,0,C,Consigner,40.11168524,0.989544576,0.838374302,0.993690059,12.22,68.47391253936897,0,6,8,0,0,0.8809778903282361,2,325.8836017897092,260.81859956236326,1.9454978515995902,合理诉求,1,63.430708193493736,81.0676732915042,26.6011404260338,76.9781937999602,34.19608746063104,低风险,0.0,170.77563985493487,136.57955239430382
2,0,0,78.43,217,76,191817,453758,-1,95961,Pickup Error,Call,912581467,1326.04,Miscellaneous Goods,-1,C,Consigner,0.0,0.988720848,26.30107049,0.982470969,159.32,1166.84658789311,4,0,14,0,6,0.8798527947874876,2,234.3825083986562,318.4479782608696,7.283986104962442,诉求偏高,1,113.85274202913382,75.48765271948939,28.438371694391805,286.1028413274066,159.19341210689012,中低风险,22.613859712586304,295.77296450119394,136.57955239430382
3,1,0,365.019,268,123,93373,80843,-1,427855,未知,Mini Program,-39247,183.35,Miscellaneous Goods,-1,C,Consigner,41.99858627,0.98394605,0.0,0.910216793,167.65,87.60600268557995,0,4,14,0,0,0.0856285792200708,2,325.8836017897092,205.4008314606741,0.9055445827905848,合理诉求,0,95.56107424090683,12.898896279276611,23.74039907999732,20.502070870818866,95.74399731442004,低风险,0.0,232.32354970872387,136.57955239430382
2,0,0,1002.602,145,194,211700,364499,-1,427745,未知,Call,-13112,457.54,Dried Groceries,-1,C,Receiver,7.217496224,0.978680081,67.12582219,0.985657389,331.63,216.01859847691273,0,0,5,1,0,0.2751890545088954,2,266.89086363636363,369.6626315789474,0.8907197349193465,合理诉求,0,64.5653285643816,79.7249203144452,2.401879767268707,9.284309623883017,241.5214015230873,中高风险,104.9418491287835,378.1009539173912,136.57955239430382
2,0,0,10.829,152,199,191336,300000,-1,-158859,未知,Call,675876178,2458.47,"Apparel, Footwear & Accessories",0,B,Consigner,10.65052891,0.980502244,16.09944137,0.993608884,385.53,2057.128873464542,0,0,1,0,6,0.8431829552526572,2,259.5580044345898,287.0893805309734,5.1128973346035735,合理诉求,1,86.0103118144442,68.25935953147685,154.53972755091186,154.63751533829563,401.3411265354579,高风险,264.76157414115403,537.9206789297617,136.57955239430382
5,1,0,2.286,232,3,222079,209615,-1,427858,Damage,Call,42121,293.93,Miscellaneous Goods,0,B,Consigner,2.045339103,0.977441406,3.362794115,0.974382671,277.68,165.19722320660617,1,0,14,0,2,0.0552852720035382,2,251.87966139954847,241.8091169977925,1.2733653536892322,合理诉求,0,53.11888537157986,65.20765167527946,32.60885309373399,45.49270954166374,128.73277679339384,中低风险,0.0,265.3123291876976,136.57955239430382
2,0,0,390.857,98,178,192515,179312,-1,74515,Suspected Lost,Internal Software,3065570,568.45,Hardware,-1,Staff,Consigner,65.89409135,0.97297149,40.59714379,0.924920548,186.63,297.4671394795226,6,2,9,0,6,0.6716861641305305,2,334.46513157894736,323.71263392857145,1.0936981062346258,合理诉求,0,53.33517958930184,81.0676732915042,158.27408225602085,505.5403283723399,270.98286052047746,中高风险,134.40330812617364,407.5624129147813,136.57955239430382
2,0,1,0.672,132,14,186033,283364,-1,427768,Damage,Call,1029112,325.73,Appliances,0,C,Receiver,30.77642776,0.998568062,19.904274,0.999619889,18.11,195.81787689862622,1,0,2,1,6,0.944401805176066,2,324.0455333333333,304.4849667405765,1.4957963575840236,合理诉求,2,58.50478543136322,53.54018448489119,79.46006099338942,32.96809048749817,129.9121231013738,中低风险,0.0,266.4916754956776,136.57955239430382
2,1,0,8.043,2,15,198779,318886,-1,427813,Pickup Error,Internal Software,7923,151.27,Household Goods,0,C,Consigner,81.81941563,0.943161984,44.26219036,0.9841167,143.65,80.11866856714609,4,2,11,0,2,0.0503735043300059,2,372.19349344978167,359.5141019955654,1.1104253653545784,合理诉求,0,62.84702059293448,66.97408979585927,55.28788405582825,10.70116987624934,71.15133143285392,低风险,0.0,207.73088382715773,136.57955239430382
2,0,0,1120.697,1,179,227346,340564,-1,427777,Damage,Call,-46950,982.17,Appliances,0,B,Consigner,90.34806004,0.998984982,8.650471953,0.914275818,550.5,526.083517195692,1,0,2,0,0,0.4395063990958796,2,361.5607954545454,271.43254988913526,1.1509496276679958,合理诉求,0,70.73600184832473,53.117201719191335,89.08350723258485,93.9054843786886,456.08648280430793,高风险,319.5069304100041,592.6660351986118,136.57955239430382
2,0,0,222.318,125,265,181904,410781,-1,427674,Damage,Internal Software,868455,913.89,Appliances,0,B,Consigner,22.20974566,0.998223536,0.562904618,0.998838589,485.06,527.9053118765395,1,2,2,0,6,0.4692359036645548,2,304.6699548532732,210.74114498141265,1.364150386508628,合理诉求,0,72.01040474929201,75.50457544007953,2.245228535969753,3.3953885298572364,385.9846881234605,中高风险,249.40513572915668,522.5642405177643,136.57955239430382
2,1,0,23.434,13,319,173857,448165,-1,427339,未知,Call,204874,122.66,Fresh,-1,B,Receiver,8.499885615,0.967530137,14.58336916,0.987351447,20.53,66.00849450810666,0,0,7,1,4,0.8326267731941953,1,250.2736902050113,275.3200457665904,1.1449569953969103,合理诉求,0,107.63959905280184,124.0859781894477,28.86245760019325,16.253857121262513,56.65150549189333,低风险,0.0,193.2310578861972,136.57955239430382
2,0,0,9.532,76,186,222881,158735,-1,427825,未知,Internal Software,-80440,164.13,Miscellaneous Goods,1,C,Consigner,10.64158255,0.995415527,13.00465089,0.965003738,127.01,84.41039464962589,0,2,14,0,0,0.2261621885091085,2,253.6208830022075,291.00650234741784,1.045723579584308,合理诉求,0,64.66934130577499,78.1322281828128,108.08880792845608,15.583934675275351,79.71960535037411,低风险,0.0,216.29915774467796,136.57955239430382
2,0,0,1518.668,182,174,15877,216556,-1,-20506,Pickup Error,Internal Software,-71644,327.48,Household Goods,-1,C,Consigner,16.67529492,0.830618795,13.11747693,0.978490479,117.43,144.61877537664853,4,2,11,0,0,0.641413216074264,2,298.27488372093023,281.7043973214286,0.786564843527541,合理诉求,0,19.023094315692514,12.140057443137586,48.88573852990402,0.2154944369428059,182.8612246233515,中低风险,46.28167222904767,319.4407770176553,136.57955239430382
3,0,0,6.268,169,1,181103,391112,-1,427859,Pickup Error,Internal Software,1158705,149.49,Alcohol,-1,B,Consigner,6.275106844,0.982691567,4.825133631,0.927566646,28.46,78.33866856714609,4,2,0,0,6,0.8096193725332798,2,269.19758314855875,255.7687414187643,1.0857549959428021,合理诉求,0,104.88493512527126,65.76028831767645,31.529400213755537,10.916450417978332,71.15133143285392,低风险,0.0,207.73088382715773,136.57955239430382
1,0,0,106.39,253,64,227346,228759,-1,427856,未知,Call,325962,525.94,Appliances,0,B,Consigner,23.05526512,0.997126751,12.80541427,0.997940035,99.29,325.09447265043434,0,0,2,0,5,0.8112142069437577,2,315.07662895927604,281.7043973214286,1.6106102370424105,合理诉求,0,88.8663809637054,49.43616584608864,89.08350723258485,2.105492196311701,200.84552734956569,中低风险,64.26597495526187,337.4250797438695,136.57955239430382
2,0,0,28.885,179,222,94833,61821,-1,-91482,Pickup Error,Internal Software,537932,139.38,Maternity & Baby Products,-1,B,Receiver,0.242228221,0.952562937,1.39058485,0.946663024,64.04,72.85396187522448,4,2,13,1,5,0.5405366623618884,2,247.542,250.2838073394496,1.0789017673538608,合理诉求,0,65.21791013489069,98.54384263464463,26.424504853661404,113.37690346071932,66.52603812477551,低风险,0.0,203.10559051907933,136.57955239430382
2,0,0,130.415,25,1,98687,335707,-1,427746,未知,Internal Software,77067,1061.44,Miscellaneous Goods,0,B,Receiver,14.31806882,0.992841309,1.375532346,0.935518027,368.29,643.1734178433755,0,2,14,1,2,0.653027962013868,2,285.9059367945824,260.81859956236326,1.5340440789127971,合理诉求,0,88.02025973044574,65.76028831767645,3.613699428788439,146.02515091785784,418.26658215662445,高风险,281.68702976232066,554.8461345509282,136.57955239430382
2,0,0,1293.699,25,132,99443,270273,-1,427669,未知,Vendor Consultation,32147,408.54,Miscellaneous Goods,0,B,Receiver,89.55680211,0.991323662,13.52001825,0.999879066,333.17,158.4207555815607,0,6,14,1,2,0.1844862192196602,2,363.2431111111111,281.7043973214286,0.6308586820912245,合理诉求,0,88.02025973044574,49.82490688549303,32.561977205160126,34.171237805648225,250.1192444184393,中高风险,113.53969202413548,386.6987968127431,136.57955239430382
2,0,0,144.724,32,179,98055,93542,-1,427729,Pickup Error,Call,-58414,1045.62,Miscellaneous Goods,0,B,Consigner,27.66120609,0.960304117,57.93159135,0.964233733,727.03,623.1212850873568,4,0,14,0,0,0.3046900403588301,2,299.41616438356164,367.7097959183673,1.4713652323972004,合理诉求,0,68.9886957668369,53.117201719191335,52.54072757273108,44.41766324674237,422.4987149126431,高风险,285.91916251833925,559.0782673069469,136.57955239430382
2,1,0,250.003,298,99,15199,93037,-1,427844,未知,Call,1334985,828.28,Miscellaneous Goods,0,B,Consigner,85.49524811,0.995462146,52.22494138,0.982463388,607.45,461.2347271317188,0,0,14,0,6,0.2666127396532573,2,358.28946902654866,364.7963982102908,1.2532010628398669,合理诉求,0,43.500059229071,59.35468923460395,3.5386743417550925,3.299880877917794,367.0452728682812,中高风险,230.46572047397737,503.624825262585,136.57955239430382
3,0,0,129.057,234,221,214795,338191,-1,13400,未知,Call,-79904,378.05,Pharmaceuticals,0,B,Receiver,0.0,0.999806502,0.0,0.971735265,312.87,188.0185629549168,0,0,15,1,0,0.1724110567385266,2,232.9513195201745,205.4008314606741,0.9842283859831125,合理诉求,0,40.19081880019215,119.28736273067376,2.9068024020237284,1.9065617517956053,190.0314370450832,中低风险,53.45188465077939,326.610989439387,136.57955239430382
2,1,0,304.236,190,268,13855,57679,0,427860,Damage,Call,263048,286.16,Miscellaneous Goods,-1,C,Consigner,11.84500736,0.986174932,9.839132505,0.994721948,248.2,128.16393023967612,1,0,14,0,5,0.1326530612244899,2,267.9104805491991,269.37060324825984,0.8060823794756361,合理诉求,0,71.5114161909546,116.47927801105357,248.6265866372524,140.8358156620604,157.9960697603239,中低风险,21.416517366020088,294.5756221546277,136.57955239430382
2,0,0,0.0,168,98,227346,309285,-1,427797,未知,Vendor Consultation,104266,259.22,Miscellaneous Goods,-1,B,Staff,0.589334767,0.989192064,8.297014407,0.86583409,128.44,145.2422619205954,0,6,14,2,3,0.5045135406218657,2,245.51675496688745,279.5726457399103,1.2632207273054012,合理诉求,0,108.6075731145314,72.53941274783887,89.08350723258485,96.3269480965398,113.9777380794046,中低风险,0.0,250.5572904737084,136.57955239430382
3,0,0,620.131,343,1,68559,132040,-1,427793,未知,Mini Program,-26061,1045.38,Jewelry,0,Not Known,Consigner,2.068059389,0.992321871,46.55864909,0.922772572,349.35,563.4966411349549,0,4,12,0,0,0.6658153016128107,2,254.24613122171945,364.7963982102908,1.1669415207419462,合理诉求,0,97.88554286990625,65.76028831767645,2.2669474377242818,39.32749096697292,481.8833588650453,高风险,345.3038064707415,618.4629112593491,136.57955239430382
2,1,0,99.811,152,0,175957,26955,-1,-13198,未知,Call,114638,227.62,Fresh,1,C,Consigner,19.52480188,0.969536076,30.65193734,0.998909328,205.99,116.73236243243832,0,0,7,0,3,0.0950267990510499,1,263.94968397291194,329.1931956521739,1.0432999120385504,合理诉求,0,86.0103118144442,77.14359760454522,2.6331992564521736,2.3074485551635786,110.88763756756168,中低风险,0.0,247.46718996186547,136.57955239430382
2,0,0,20.735,125,119,25398,137096,-1,427864,Damage,Call,37896,859.69,Furniture,-1,B,Consigner,23.27577665,0.974402702,5.827412617,0.937225672,217.02,531.5113050181862,1,0,8,0,2,0.7475601670369553,2,320.4258389261745,261.2737831858407,1.6146588862549283,合理诉求,0,72.01040474929201,12.843332892647677,39.553255118472514,21.276361578223327,328.1786949818138,中高风险,191.59914258751,464.75824737611765,136.57955239430382
2,0,0,5.728,178,10,224501,107752,-1,-280,Pickup Error,Call,908860,132.55,Home Improvement and Building Material,0,B,Consigner,2.306748844,0.964802844,26.35008928,0.834010997,31.09,75.89849450810668,4,0,10,0,6,0.7654470011316483,2,251.87966139954847,311.71078125,1.3165049873464127,合理诉求,0,70.60643042511512,74.23764499238722,138.43256264936247,53.89889074222119,56.65150549189333,低风险,0.0,193.2310578861972,136.57955239430382
