线路类型,是否c2c,是否生鲜妥投及时,保价金额,始发城市,目的城市,寄件人id,收件人id,寄件是否内部,配送超时时长,异常原因,进线渠道,妥投到进线时长,索赔金额,商品类型,新旧程度,寄件B/C,进线人身份,始发网点万单理赔率,始发网点赔付比例,目的网点万单理赔率,目的网点赔付比例,实际赔付金额,理赔差额,异常原因_编码,进线渠道_编码,商品类型_编码,进线人身份_编码,妥投到进线时长_分桶,虚报比例,生鲜妥投组合类别_编码,始发网点类别_target_encoded,目的网点类别_target_encoded
5,0,0,13.225,100,110,227346,104103,-1,427742,未知,Call,28870,148.45,Miscellaneous Goods,0,C,Receiver,5.026349261,0.999928656,69.14603198,0.960161109,49.7,98.74999999999999,0,0,14,1,2,1.9869215287752668,2,270.21405594405593,366.23424593967513
2,0,0,233.504,178,32,221544,46748,-1,162530,Damage,Call,625259,162.75,Hardware,0,B,Consigner,20.42387409,0.820419626,17.50178572,0.970274722,114.3,48.45,1,0,9,0,6,0.42388451439861036,2,261.6036363636364,296.8075570776256
2,0,0,74.645,180,37,161906,340590,-1,427864,Suspected Lost,Call,364392,3176.23,Miscellaneous Goods,0,B,Receiver,13.29458864,0.979716583,0.0,0.986554924,1044.96,2131.27,6,0,14,1,5,2.0395708926462297,2,282.6665707964602,201.40018504811252
2,0,0,367.568,159,151,153282,411558,-1,427864,未知,Call,1305987,595.03,Appliances,0,C,Consigner,2.416763482,0.971025731,20.26767266,0.988924865,256.04,338.98999999999995,0,0,2,0,6,1.3239728166956732,2,260.9699097065463,314.3277728285078
5,1,0,4.011,2,158,12507,68775,-1,-7181,未知,Internal Software,260981,286.04,Appliances,-1,C,Consigner,0.60803044,0.763168801,5.897561382,0.997149804,161.93,124.11000000000001,0,2,2,0,5,0.7664422898310108,2,245.51171296296295,276.13313465783665
2,1,0,201.078,128,184,176938,303195,-1,427796,Pickup Error,Call,721701,1647.28,Miscellaneous Goods,0,B,Consigner,18.44128977,0.999345939,3.118698654,0.886137415,594.2,1053.08,4,0,14,0,6,1.772265230532274,2,265.1152154195011,241.8091169977925
2,0,0,263.156,137,179,71569,275515,-1,427823,Damage,Call,816441,365.96,Pharmaceuticals,0,C,Consigner,23.81014085,0.928066994,37.81698236,0.977552943,244.33,121.62999999999997,1,0,15,0,6,0.49781033845627576,2,320.4258389261745,319.2254565701559
2,0,0,132.862,253,0,193886,408676,-1,427857,Suspected Lost,Call,16527,207.86,Fresh,-1,Not Known,Consigner,40.17300358,0.99230273,85.21816405,0.996277146,106.53,101.33000000000001,6,0,7,0,2,0.9511874588424682,1,325.8836017897092,353.96815909090907
2,1,0,137.568,13,76,193375,300000,-1,65715,Pickup Error,Call,38820198,868.03,Pharmaceuticals,-1,B,Consigner,7.908269971,0.970728046,8.547933993,0.987122474,91.17,776.86,4,0,15,0,6,8.521004715529122,2,244.91458797327394,271.43254988913526
2,0,0,38.741,95,243,133722,77638,1,427864,未知,Call,499957,470.12,Appliances,0,B,Consigner,13.4276354,0.971186083,21.18204985,0.957156453,187.2,282.92,0,0,2,0,5,1.5113247862440533,2,275.0112253829322,322.6695936794583
2,0,0,1405.132,3,83,13345,366278,-1,86743,Damage,Call,191734,1460.27,Miscellaneous Goods,0,B,Consigner,87.8910988,0.998504034,21.38170635,0.965942851,927.24,533.03,1,0,14,0,4,0.5748565635587889,2,363.2431111111111,335.7952115812917
2,0,0,12.903,134,192,221049,29567,-1,98756,未知,Vendor Consultation,340286,126.8,"Apparel, Footwear & Accessories",0,B,Receiver,1.018629822,0.881373492,41.97779176,0.939519864,103.91,22.89,0,6,1,1,5,0.22028678662108686,2,245.51675496688742,323.71263392857145
5,0,0,4.816,252,192,71423,141594,-1,427653,Damage,Internal Software,-81656,839.58,Pharmaceuticals,-1,C,Receiver,0.390151175,0.994270424,0.0,0.913189541,368.56,471.02000000000004,1,2,15,1,0,1.2780008682093011,2,240.51343115124152,205.40083146067414
2,0,0,135.196,169,88,161906,15918,-1,427724,Suspected Lost,Call,223173,524.54,Furniture,0,B,Consigner,21.67583832,0.973591652,4.05351205,0.93599891,130.04,394.5,6,0,8,0,4,3.0336819437839373,2,320.4258389261745,241.10457274826788
6,1,1,166.093,127,178,223143,353133,-1,31662,未知,Internal Software,90980,169.51,Hardware,-1,C,Consigner,5.826458594,0.906155244,4.896411202,0.698328506,83.74,85.77,0,2,9,0,3,1.0242417003792403,2,260.56041860465115,261.2737831858407
2,1,0,60.97,178,159,107515,149966,-1,427833,Damage,Call,98238,612.45,Jewelry,0,C,Receiver,40.63043243,0.998426077,8.470822166,0.969768754,63.97,548.48,1,0,12,1,3,8.57401907009942,2,327.74744874715265,269.37060324825984
2,0,0,758.185,42,243,124538,177796,-1,427860,未知,Call,31770,508.93,Appliances,-1,B,Unknown,23.14100682,0.992668945,30.3585056,0.986470074,437.11,71.82,0,0,2,3,2,0.16430646747582284,2,313.76289760348584,328.78531963470317
2,0,0,376.417,132,102,183288,59007,-1,427838,Damage,Call,-54033,162.74,Alcohol,-1,Not Known,Receiver,94.16338074,0.999829906,80.36486311,0.994021703,118.62,44.120000000000005,1,0,0,1,0,0.37194402289900996,2,363.2431111111111,346.0820316027088
2,0,0,0.0,25,319,151924,175480,-1,128996,未知,Internal Software,696420,134.11,Miscellaneous Goods,-1,Not Known,Receiver,47.17052973,0.917621573,0.0,0.988958135,50.23,83.88000000000002,0,2,14,1,6,1.6699183751403712,2,352.01026666666667,201.40018504811252
2,1,0,293.53,25,262,193886,300000,-1,427864,未知,Call,130635918,1876.98,Household Goods,-1,C,Consigner,4.365311625,0.893608098,7.076896134,0.952671562,312.4,1564.58,0,0,11,0,6,5.0082586426053695,2,271.04275488069413,279.5726457399103
2,1,0,769.51,179,92,183890,243170,-1,427863,Damage,Call,1096804,285.12,Jewelry,0,B,Receiver,1.474828259,0.951777927,67.65022292,0.982031735,196.03,89.09,1,0,12,1,6,0.454471254376653,2,254.24613122171945,368.0050669642857
2,1,0,69.36,222,2,168822,229373,-1,427829,未知,Vendor Consultation,56792,621.03,Dried Groceries,0,Not Known,Consigner,4.011918566,0.986889991,1.933268675,0.991124294,178.74,442.28999999999996,0,6,5,0,2,2.4744880831109715,2,260.07479820627805,249.08704595185995
2,0,0,18.878,0,151,227346,129051,-1,17338,未知,Call,-36787,314.84,Jewelry,0,B,Consigner,42.55658496,0.948275493,45.55261676,0.989535265,89.33,225.51,0,0,12,0,0,2.5244598676229195,2,318.4882365591398,364.60314814814814
2,0,0,0.884,309,187,118759,417450,-1,427854,未知,Vendor Consultation,-56567,105.77,Miscellaneous Goods,-1,C,Receiver,17.18519797,0.978764606,0.0,0.995859287,65.98,39.78999999999999,0,6,14,1,0,0.6030615337067199,2,265.1152154195011,205.40083146067414
2,0,0,171.504,15,83,14084,243170,-1,427819,未知,Call,-66596,624.2,"Apparel, Footwear & Accessories",-1,C,Consigner,1.126759486,0.973841651,52.05811382,0.974296601,146.11,478.09000000000003,0,0,1,0,0,3.272123742161924,2,243.63325991189427,364.7963982102908
2,0,0,357.925,89,42,183889,260597,-1,427864,Damage,Call,976548,264.97,Appliances,0,Not Known,Unknown,1.233328055,0.945281831,20.31536003,0.953590752,150.22,114.75000000000003,1,0,2,3,6,0.7638796431391375,2,245.51171296296295,314.3277728285078
5,1,0,593.196,181,246,24012,64332,-1,427729,Pickup Error,Vendor Consultation,-54993,855.37,Dried Groceries,0,C,Receiver,47.87597776,0.966164055,36.39928173,0.996098707,255.51,599.86,4,6,5,1,0,2.34769676324419,2,335.95823798627003,323.71263392857145
2,0,0,21.725,23,189,5,109124,-1,427843,Pickup Error,Call,-50780,131.46,Household Goods,-1,Not Known,Receiver,13.49174972,0.989932849,12.23363472,0.946867641,88.72,42.74000000000001,4,0,11,1,0,0.48174030652820793,2,275.0112253829322,274.2503090507726
2,0,0,477.806,147,4,227346,324982,-1,-20056,Damage,Internal Software,4431045,813.12,Hardware,-1,B,Consigner,73.36925032,0.946800333,26.58534615,0.85042257,105.91,707.21,1,2,9,0,6,6.677461995403886,2,327.91839912280705,311.71078124999997
2,1,0,27.997,200,20,187219,412086,-1,427863,未知,Internal Software,703471,726.33,Pharmaceuticals,-1,B,Consigner,5.831777035,0.954250714,18.28502043,0.948486057,181.19,545.1400000000001,0,2,15,0,6,3.008664937192524,2,272.36691144708425,320.4072991071429
2,0,0,605.246,128,91,227346,300000,-1,427864,未知,Call,789092442,2063.06,Jewelry,-1,C,Receiver,19.0458053,0.928432133,182.7070986,0.997836368,461.95,1601.11,0,0,12,1,6,3.4659811667179135,2,261.6036363636364,434.3305803571429
2,0,0,1176.321,3,227,227346,119999,-1,31812,Suspected Lost,Call,6184674,101.14,Jewelry,0,Staff,Consigner,252.9798209,0.972854745,49.29111821,0.991251616,59.4,41.74,6,0,12,0,6,0.7026936025753041,2,363.83571111111115,364.7963982102908
2,1,0,216.42,211,0,206325,181239,-1,427761,未知,Internal Software,-78768,497.76,Household Goods,1,Not Known,Consigner,103.3100169,0.948678291,20.48399199,0.999113002,280.97,216.78999999999996,0,2,11,0,0,0.7715770366668476,2,358.28946902654866,304.01948430493275
2,1,0,522.493,178,103,221963,428703,-1,427851,未知,Call,-79982,615.94,Alcohol,-1,C,Consigner,40.19131299,0.990333414,1.934939266,0.924594069,269.27,346.6700000000001,0,0,0,0,0,1.2874438295655872,2,325.8836017897092,238.86262443438915
2,0,0,18.098,25,315,155398,25071,-1,427863,Pickup Error,Call,254794,259.01,Beauty & Daily Essentials,-1,B,Consigner,29.44204187,0.980113139,14.85378181,0.984990148,74.06,184.95,4,0,3,0,4,2.497299486565312,2,305.00610738255034,287.0893805309734
2,1,0,0.884,34,164,83669,120976,1,427788,未知,Call,-75473,119.97,Electronic Product,-1,C,Consigner,0.447220367,0.987867524,0.0,0.997167355,3.39,116.58,0,0,6,0,0,25.0,2,240.51343115124152,205.40083146067414
2,0,0,277.902,162,291,147012,223860,-1,427851,Suspected Lost,Call,-36624,753.15,Beauty & Daily Essentials,0,B,Receiver,124.6043816,0.939075209,36.86624182,0.999839053,330.32,422.83,6,0,3,1,0,1.2800617582562344,2,365.18678651685394,325.4023214285714
2,1,0,116.013,33,145,191336,300000,1,427864,Damage,Call,102519456,2332.56,Miscellaneous Goods,-1,B,Consigner,75.04150869,0.986359117,28.56433417,0.997177749,163.56,2169.0,1,0,14,0,6,13.261188553848056,2,338.9803393665158,310.10277777777776
2,0,0,32.659,129,138,29628,301100,-1,127847,Damage,Complaint,100168,725.62,Hardware,-1,C,Receiver,19.24360825,0.94934715,0.257378707,0.983038897,352.21,373.41,1,1,9,1,3,1.0601913630771362,2,263.0759360730593,202.15432713754646
2,0,0,33.536,33,1,227346,101903,-1,427856,Pickup Error,Call,112628,111.12,Appliances,-1,B,Receiver,45.67587252,0.977602638,28.38376289,0.846251984,44.48,66.64000000000001,4,0,2,1,3,1.4982014385120954,2,352.01026666666667,318.4479782608696
2,0,0,107.484,43,101,227346,441049,-1,427857,Suspected Lost,Call,-10943,1399.66,Jewelry,-1,Not Known,Unknown,49.82141147,0.902224254,51.93022473,0.923813935,423.98,975.6800000000001,6,0,12,3,0,2.301240624503485,2,352.05103896103896,364.7963982102908
2,0,0,124.483,110,263,111696,290099,-1,49232,Damage,Internal Software,95788,1370.28,Hardware,1,B,Consigner,50.70353283,0.974083759,6.940169978,0.997020378,597.29,772.99,1,2,9,0,3,1.294161964853017,2,337.5425900900901,275.80718681318683
2,0,0,59.888,105,222,77872,318697,-1,427861,Suspected Lost,Call,11104,569.49,Miscellaneous Goods,-1,B,Consigner,0.401546765,0.986156739,0.507062578,0.942021143,247.62,321.87,6,0,14,0,2,1.299854615891291,2,240.51343115124152,205.40083146067414
2,0,0,64.597,93,179,144842,341539,-1,427844,未知,Internal Software,-47604,331.09,Appliances,-1,B,Consigner,10.46613174,0.984639033,10.07770236,0.948389881,146.04,185.04999999999998,0,2,2,0,0,1.2671185975577157,2,256.57645454545457,280.71926339285716
2,0,0,50.904,100,68,14084,78932,-1,427851,Damage,Call,1338161,558.01,Pharmaceuticals,-1,C,Consigner,1.998504,0.921320048,4.717929092,0.983577236,154.56,403.45,1,0,15,0,6,2.610313146829043,2,251.87966139954852,261.6746428571429
2,0,0,4.649,146,88,183889,300000,-1,-161954,Suspected Lost,Call,696880925,2647.52,"Apparel, Footwear & Accessories",0,B,Receiver,1.210442969,0.997843255,80.49111867,0.989683418,431.57,2215.95,6,0,1,1,6,5.134624742101289,2,245.51171296296295,366.23424593967513
2,1,0,5.502,94,135,175395,271025,-1,427842,未知,Internal Software,-79329,789.65,Miscellaneous Goods,-1,C,Consigner,6.061850919,0.996435866,17.24820392,0.937765318,486.57,303.08,0,2,14,0,0,0.6228908481693715,2,244.91458797327394,304.4849667405765
2,0,0,649.908,281,22,183889,255057,-1,427488,Pickup Error,Internal Software,136731,641.27,Electronic Product,-1,C,Consigner,90.02561883,0.987522508,28.18990576,0.993837048,123.09,518.18,4,2,6,0,3,4.20976521210417,2,378.5232175925926,310.10277777777776
2,0,0,0.0,278,111,15877,366363,-1,427857,未知,Call,20814,106.2,Home Improvement and Building Material,-1,C,Receiver,4.464427509,0.992367385,2.414566401,0.99986537,24.99,81.21000000000001,0,0,10,1,2,3.249699878651581,2,278.26538975501114,238.86262443438915
2,0,0,746.816,146,33,212182,453758,-1,427864,Suspected Lost,Call,600877952,1320.01,Pharmaceuticals,0,C,Receiver,22.23825442,0.955149153,25.59925512,0.983938021,261.93,1058.08,6,0,15,1,6,4.039552552054382,2,304.66995485327317,310.10277777777776
5,0,0,0.0,273,125,227346,374235,1,427795,未知,Internal Software,169552,140.2,Miscellaneous Goods,-1,B,Consigner,21.69300956,0.997178936,31.8023513,0.998567414,103.5,36.69999999999999,0,2,14,0,3,0.3545893719464164,2,320.29383219954644,313.47682134570766
2,0,0,100.861,179,222,15441,104402,-1,427814,未知,Call,210643,101.66,Miscellaneous Goods,0,B,Consigner,28.46274624,0.99634365,24.64909217,0.957197773,86.53,15.129999999999995,0,0,14,0,4,0.1748526522391248,2,295.5821266968326,327.8663377192982
2,0,0,77.23,3,55,140669,312262,-1,-72668,Suspected Lost,Call,46214,479.37,Furniture,-1,C,Consigner,20.59990371,0.95595713,75.85940874,0.992167165,391.82,87.55000000000001,6,0,8,0,2,0.2234444387672032,2,255.68091503267974,366.23424593967513
2,0,0,29.051,7,170,227346,14558,-1,43924,Pickup Error,Call,28549,1223.1,Dried Groceries,-1,B,Receiver,0.0,0.742916412,0.64707259,0.906022732,301.72,921.3799999999999,4,0,5,1,2,3.053758451443266,2,234.3825083986562,259.16695852534565
2,0,0,19.177,2,46,114186,41981,-1,427864,未知,Mini Program,1160456,123.69,Maternity & Baby Products,0,B,Consigner,12.08694057,0.967400755,11.86262342,0.977953134,37.39,86.3,0,4,13,0,6,2.308103770444476,2,277.79844097995544,281.7043973214286
2,0,0,86.824,188,152,77516,68417,-1,4242,未知,Call,87335,228.04,Fresh,0,B,Consigner,4.900883807,0.998430229,49.52589216,0.981644017,167.37,60.66999999999999,0,0,7,0,3,0.3624902909504396,1,278.26538975501114,357.2380984340045
2,0,0,119.758,7,102,121543,158742,-1,427859,Damage,Call,57692,864.62,Miscellaneous Goods,0,C,Receiver,5.353779139,0.967967839,26.4107414,0.994642187,257.31,607.31,1,0,14,1,2,2.3602269634930537,2,260.56041860465115,308.9088340807175
2,0,0,206.972,127,178,223752,300000,-1,427864,Damage,Internal Software,82404717,2414.12,Appliances,-1,C,Receiver,3.485621374,0.974328364,6.246100956,0.967270903,537.47,1876.6499999999999,1,2,2,1,6,3.4916367424508965,2,260.07479820627805,279.5726457399103
2,0,0,0.0,27,2,28684,153084,-1,73931,Suspected Lost,Call,359422,1647.59,Hardware,-1,B,Receiver,0.0,0.999596846,0.0,0.944876832,704.06,943.53,6,0,9,1,5,1.3401272618620554,2,232.9513195201745,205.40083146067414
2,1,0,67.931,303,9,184092,356548,-1,-1234,未知,Internal Software,272877,275.18,Hardware,-1,C,Receiver,0.0,0.975915369,8.351797825,0.977708162,146.53,128.65,0,2,9,1,5,0.8779772059729763,2,232.9513195201745,271.43254988913526
2,0,0,40.221,88,298,101579,95039,-1,-16160,Pickup Error,Call,-75220,501.3,"Apparel, Footwear & Accessories",0,B,Consigner,14.39177564,0.995815173,24.94682881,0.999343614,142.13,359.17,4,0,1,0,0,2.5270526980562127,2,282.20390928725703,317.04852422907487
2,0,0,101.915,147,179,227346,403456,-1,-108974,未知,Vendor Consultation,302300,106.04,Appliances,-1,C,Unknown,3.913365891,0.779071307,0.807707706,0.968603964,50.28,55.760000000000005,0,6,2,3,5,1.1089896576951095,2,269.58882483370286,259.16695852534565
2,1,0,8.553,3,15,227346,403064,-1,427857,未知,Call,-27433,106.83,Appliances,0,C,Consigner,8.236996648,0.934756803,33.09619721,0.943293719,2.07,104.76,0,0,2,0,0,25.0,2,259.8581473214286,313.47682134570766
2,0,0,7.088,77,125,163846,84035,-1,427840,未知,Call,-23150,117.37,Miscellaneous Goods,-1,B,Receiver,7.8248814,0.998169069,0.657854855,0.993527099,16.65,100.72,0,0,14,1,0,6.049249245616067,2,269.19758314855875,250.28380733944957
2,0,0,31.959,168,198,121790,326836,-1,26683,Damage,Call,-67314,392.99,Home Improvement and Building Material,0,C,Consigner,25.94993441,0.890250967,0.0,0.912928094,291.81,101.18,1,0,10,0,0,0.3467324628920622,2,310.0700655021834,210.74114498141265
2,1,0,92.806,190,25,227346,341539,-1,29952,未知,Vendor Consultation,167531,1573.88,Hardware,-1,B,Consigner,39.13335406,0.980313594,6.032555154,0.9700333,847.4,726.4800000000001,0,6,9,0,3,0.8573046967092602,2,325.8836017897092,261.6746428571429
2,1,0,2.269,339,1,194322,46624,-1,-109813,未知,Call,115250,204.75,Dried Groceries,-1,C,Receiver,9.683766628,0.945962986,16.66217325,0.974895896,130.7,74.05000000000001,0,0,5,1,3,0.5665646518311734,2,259.5580044345898,287.0893805309734
2,1,0,0.0,133,0,176447,342844,-1,-84797,未知,Call,-77019,100.04,Dried Groceries,0,C,Consigner,6.395735666,0.928497156,0.0,0.953421653,0.74,99.30000000000001,0,0,5,0,0,25.0,2,259.8581473214286,201.40018504811252
5,0,0,31.652,178,179,197600,417346,-1,427803,未知,Internal Software,-81945,128.08,Maternity & Baby Products,0,C,Consigner,2.203285212,0.941513557,0.0,0.985023615,5.32,122.76000000000002,0,2,13,0,0,23.075187926550402,2,260.9699097065463,201.40018504811252
2,0,0,7.805,98,13,118759,378371,-1,427813,Pickup Error,Vendor Consultation,36594,573.76,Pharmaceuticals,1,C,Consigner,23.97860488,0.991207667,87.12852855,0.999902813,159.43,414.33,4,6,15,0,2,2.598820798933775,2,313.76289760348584,353.96815909090907
2,0,1,75.418,127,52,30083,249448,-1,-42865,Suspected Lost,Internal Software,1871788,476.4,Hardware,-1,B,Consigner,32.61366824,0.911846362,9.22955556,0.994368978,465.89,10.509999999999991,6,2,9,0,6,0.022558973147683792,2,324.0455333333333,271.43254988913526
2,1,0,129.344,236,112,183889,300000,1,427864,未知,Call,294481661,3710.95,Beauty & Daily Essentials,0,C,Consigner,137.7256348,0.94996107,26.84708073,0.994480825,796.59,2914.3599999999997,0,0,3,0,6,3.658544546081942,2,374.0520222222222,311.71078124999997
2,1,0,82.711,140,222,227346,305371,-1,427860,未知,Call,319722,182.85,Jewelry,0,Not Known,Consigner,0.196761723,0.997388847,5.447823561,0.996178266,37.6,145.25,0,0,12,0,5,3.8630319138662146,2,231.20324660633486,260.77156950672645
2,0,0,2609.94,246,67,158672,243043,-1,427859,Pickup Error,Internal Software,140092,655.36,Alcohol,0,C,Consigner,323.7143449,0.970674615,31.67591154,0.99124992,430.49,224.87,4,2,0,0,3,0.5223582429203383,2,380.5321590909091,326.47143167028196
2,1,0,215.943,24,0,191336,300000,-1,427864,Suspected Lost,Internal Software,311202769,993.38,Fresh,0,C,Consigner,3.823619966,0.999965316,55.86635314,0.996487041,126.98,866.4,6,2,7,0,6,6.823121750919584,1,264.9222453703704,361.15139072847677
2,0,0,1261.421,268,188,212785,53096,-1,427787,Damage,Internal Software,-81040,122.09,Miscellaneous Goods,0,Not Known,Receiver,1.970904827,0.993874738,2.799987226,0.864240657,58.63,63.46,1,2,14,1,0,1.0823810334159336,2,251.87966139954852,238.86262443438915
2,0,1,169.218,89,186,172964,323589,-1,427828,Damage,Call,422601,278.14,Home Improvement and Building Material,-1,B,Consigner,23.83197957,0.998531667,39.12679407,0.932259911,225.94,52.19999999999999,1,0,10,0,5,0.23103478798658778,2,313.76289760348584,321.7201149425287
2,0,0,413.108,302,136,183889,49617,-1,427863,未知,Call,390371,771.11,Electronic Product,-1,B,Consigner,73.88095669,0.935890489,29.31257985,0.992280099,369.83,401.28000000000003,0,0,6,0,5,1.085039071976718,2,327.91839912280705,311.71078124999997
2,0,0,219.757,109,44,112224,455900,-1,43114,未知,Call,487482,540.37,Appliances,0,Not Known,Consigner,15.58617399,0.992546301,44.19688693,0.998611091,323.67,216.7,0,0,2,0,5,0.6695090678570917,2,285.9059367945824,357.2380984340045
5,1,0,15.824,178,355,24367,75164,-1,-89912,未知,Internal Software,945690,121.79,Electronic Product,-1,B,Consigner,16.02265665,0.955931877,0.0,0.894096565,64.05,57.74000000000001,0,2,6,0,6,0.9014832160965681,2,298.27488372093023,203.0566087613293
2,0,1,0.455,246,1,174691,232288,-1,427857,Suspected Lost,Internal Software,-78488,264.37,Miscellaneous Goods,-1,C,Receiver,5.470738689,0.979653724,0.0,0.820548236,31.73,232.64000000000001,6,2,14,1,0,7.331862588297554,2,272.36691144708425,210.74114498141265
1,1,0,0.0,98,88,79130,347488,-1,-181740,Suspected Lost,Call,710582,374.87,Hardware,0,C,Consigner,22.77088842,0.989385612,20.47052209,0.916484291,46.15,328.72,6,0,9,0,6,7.122860236809782,2,320.4258389261745,304.01948430493275
