线路类型,是否c2c,是否生鲜妥投及时,保价金额,始发城市,目的城市,寄件人id,收件人id,寄件是否内部,配送超时时长,异常原因,进线渠道,妥投到进线时长,索赔金额,商品类型,新旧程度,寄件B/C,进线人身份,始发网点万单理赔率,始发网点赔付比例,目的网点万单理赔率,目的网点赔付比例,实际赔付金额,理赔差额,异常原因_编码,进线渠道_编码,商品类型_编码,进线人身份_编码,妥投到进线时长_分桶,虚报比例,生鲜妥投组合类别_编码,始发网点类别_target_encoded,目的网点类别_target_encoded,数分位指标,风险标注,风险标注_编码,始发城市_风险特征,目的城市_风险特征,寄件人_风险特征,收件人_风险特征,始发城市_风险标注均值,目的城市_风险标注均值,寄件人_风险标注均值,收件人_风险标注均值
2,0,0,37.551,151,25,214668,49617,-1,427863,Damage,Internal Software,488496,502.08,Maternity & Baby Products,-1,B,Consigner,0.02376909,0.882625223,2.351824882,0.910272446,129.66,372.42,1,2,13,0,5,0.7417543021032506,2,240.5930162412993,242.12484633569736,2.8502984846165624,合理诉求,0,45.578871670385944,64.34919766697824,0.4155460850736619,35.41981263225015,0.09316770186335403,0.125,0.0,0.0
1,0,1,0.0,201,132,220883,280976,1,427766,Suspected Lost,Call,-25156,118.05,Jewelry,0,C,Unknown,0.0,0.978679506,0.0,0.987022718,18.03,100.02,6,0,12,3,0,0.8472681067344345,2,231.2032466063349,203.0566087613293,5.255911718339464,诉求偏高,1,110.58918132914476,46.39146460546979,152.9467940878428,0.8261280039459156,0.48,0.14465408805031446,0.0,0.0
2,0,0,1053.007,107,108,222277,391761,-1,427864,Pickup Error,Call,64320,2499.59,Jewelry,0,C,Receiver,10.96008626,0.996419718,4.205081642,0.938540325,725.5,1774.09,4,0,12,1,2,0.7097523993935004,2,277.79844097995544,245.12169230769229,2.441968341362698,合理诉求,0,64.69320905907797,92.66421440598931,43.88063407971524,23.8783093358105,0.1694915254237288,0.14545454545454545,0.0,0.0
2,0,1,25.372,8,151,227346,206590,-1,427862,未知,Vendor Consultation,-81259,294.14,"Apparel, Footwear & Accessories",-1,B,Consigner,98.50574643,0.981821343,6.730541945,0.993235216,195.09,99.04999999999998,0,6,1,0,0,0.3367444074250356,2,372.19349344978167,286.6511990950226,0.5051251976133407,合理诉求,0,44.68781624096586,54.57452688627194,92.9461467051474,21.32791587792644,0.14285714285714285,0.13333333333333333,0.28314028314028317,0.0
2,0,0,54.5,137,257,112495,65062,-1,36629,Damage,Internal Software,3134936,562.33,Miscellaneous Goods,-1,C,Consigner,6.676525719,0.981407794,15.73525062,0.992060725,396.24,166.09000000000003,1,2,14,0,6,0.2953603755801753,2,269.19758314855875,286.8976805251641,0.4181099587151345,合理诉求,0,52.56652692255215,151.0821482329362,1.7937628298070076,0.0,0.15789473684210525,0.26666666666666666,0.5,0.0
2,0,0,2250.839,1,151,32917,360278,-1,-44588,Suspected Lost,Vendor Consultation,16151,293.94,Fresh,0,B,Consigner,166.485074,0.984648602,46.52565976,0.994280999,41.23,252.71,6,6,7,0,2,0.8597332789004559,1,380.5321590909091,362.3371677559913,5.984134501539191,诉求偏高,1,69.06443164317325,69.76314573478906,26.100089808282803,29.50874990722072,0.18027210884353742,0.1,0.0,0.0
5,1,0,9.704,88,132,159164,122827,-1,427798,Pickup Error,Internal Software,526970,196.59,Beauty & Daily Essentials,-1,C,Consigner,2.60231097,0.988994415,0.0,0.95317862,17.02,179.57,4,2,3,0,5,0.913423877104634,2,264.9222453703704,210.74114498141265,9.96503884572697,诉求偏高,1,82.22958977693786,49.18778017638743,1.918049330991151,168.92448698191257,0.037037037037037035,0.14465408805031446,0.0,0.0
2,1,0,312.736,253,222,193650,385876,-1,427833,未知,Internal Software,1910315,1131.64,Miscellaneous Goods,-1,C,Consigner,40.06591635,0.989264008,1.481948138,0.995259717,419.86,711.7800000000001,0,2,14,0,6,0.6289809480046659,2,325.8836017897092,260.81859956236326,1.6912512474457069,合理诉求,0,82.28838052066628,101.1090532578801,48.102274959893755,15.164062782318613,0.09433962264150944,0.19047619047619047,0.25,0.25
2,0,0,3.047,127,1,225800,136086,-1,427852,Damage,Call,115748,104.55,Beauty & Daily Essentials,1,C,Consigner,13.35067995,0.928019383,0.0,0.896903548,12.51,92.04,1,0,3,0,3,0.8803443328550934,2,272.02233409610983,205.4008314606741,6.812731310140637,诉求偏高,1,59.84735359218162,66.04275944889662,0.0,1.2805881478843373,0.13978494623655913,0.14376996805111822,0.0,1.0
2,1,0,215.455,37,189,106988,207238,-1,-40827,Suspected Lost,Call,12857,931.87,Furniture,0,B,Consigner,51.27546392,0.990897737,23.1500165,0.994014012,358.28,573.59,6,0,8,0,2,0.6155257707620162,2,337.5425900900901,322.6695936794583,1.5964985526608777,合理诉求,0,48.586072117333146,75.03964796930305,2.3917029566811827,0.0,0.045454545454545456,0.13333333333333333,0.0,0.0
2,0,0,44.919,37,132,183889,177822,-1,427772,未知,Call,302291,382.75,Maternity & Baby Products,0,B,Consigner,30.68161533,0.963323046,16.59815522,0.949324715,209.86,172.89,0,0,13,0,5,0.4517047681254082,2,332.51145833333334,287.0893805309734,0.8199279142559043,合理诉求,0,44.84871849689233,56.88193748364041,83.73833151451002,9.128334689051188,0.0625,0.16363636363636364,0.2564575645756458,0.0
3,1,0,6.114,0,21,128412,101623,-1,-70959,未知,Mini Program,-81821,986.63,Appliances,-1,C,Consigner,127.6866972,0.999810972,20.50939147,0.994520174,273.7,712.9300000000001,0,4,2,0,0,0.7225910422346777,2,363.8357111111112,304.01948430493275,2.595303967965053,合理诉求,0,61.42780663825623,24.2182952575307,45.18634641608221,115.11409395973152,0.19480519480519481,0.36363636363636365,1.3333333333333333,0.0
2,0,0,444.794,190,1,209793,222533,-1,427858,Damage,Call,490355,898.8,Pharmaceuticals,0,B,Receiver,154.9128645,0.973156836,5.412370151,0.903443909,166.59,732.2099999999999,1,0,15,1,5,0.8146528704939919,2,380.5321590909091,260.77156950672645,4.369055432901724,合理诉求,0,77.53946835126361,56.91555754227077,8.848275956567072,4.6599809082547985,0.1534090909090909,0.14465408805031446,0.0,0.0
2,0,0,248.028,275,164,183889,69775,-1,427597,Damage,Call,54467,616.42,Furniture,-1,C,Consigner,15.42282888,0.997233169,16.39867204,0.990680132,370.19,246.23,1,0,8,0,2,0.3994516725609163,2,285.9059367945824,275.3200457665904,0.6633529998114173,合理诉求,0,131.60337243614805,43.83705344903035,89.30016990629414,34.85783349444835,0.4444444444444444,0.1717171717171717,0.24858757062146894,0.0
2,0,0,205.767,3,187,85626,186778,-1,427829,Damage,Call,60816,843.81,Dried Groceries,1,C,Consigner,17.62214311,0.991787531,33.46922076,0.974028595,147.25,696.56,1,0,5,0,2,0.8254938908048021,2,261.6036363636364,326.471431670282,4.698549747048904,合理诉求,0,44.798375933817155,71.88596724815473,67.8767809282653,1.656493926944643,0.14383561643835616,0.21212121212121213,0.3333333333333333,0.0
2,0,0,490.614,190,55,227346,380017,-1,427854,Suspected Lost,Call,3703012,597.26,Appliances,0,B,Consigner,74.77460064,0.996365861,13.48965986,0.97264212,190.75,406.51,6,0,2,0,6,0.6806248534976392,2,333.45300000000003,286.16632158590306,2.12,合理诉求,0,70.2698595294317,82.34846355811797,90.97331664344252,16.02668501739496,0.18181818181818182,0.23655913978494625,0.2770012706480305,0.0
5,0,0,639.239,55,185,211449,374235,-1,427861,未知,Call,-75577,1406.28,Miscellaneous Goods,0,C,Consigner,120.3564679,0.972097928,22.69379267,0.982043192,845.64,560.64,0,0,14,0,0,0.3986688283983275,2,380.5321590909091,335.7952115812917,0.6621940848530662,合理诉求,0,37.55947110365577,78.14948831961112,55.8757180771027,267.72340093197477,0.17117117117117117,0.20224719101123595,0.5,0.0
2,0,0,158.425,3,222,170221,55495,-1,-61832,Damage,Internal Software,181151,1046.23,Furniture,0,C,Consigner,0.0,0.997513928,1.276128312,0.947725186,271.72,774.51,1,2,8,0,4,0.7402865526700629,2,234.50764254385965,261.6411061946903,2.839945731886184,合理诉求,0,37.70626305985536,113.22483107986605,40.78923965888679,77.17459651364867,0.1476510067114094,0.1674641148325359,0.0,0.3333333333333333
2,0,0,56.898,136,59,14023,145276,-1,128724,未知,Call,256426,212.08,Hardware,1,C,Consigner,27.50437241,0.87057715,2.741984996,0.992340542,72.57,139.51000000000002,0,0,9,0,4,0.657817804602037,2,295.5821266968326,238.86262443438915,1.89628924833492,合理诉求,0,143.58940488783927,37.97002011207597,10.10394238622021,4.877537530176603,0.26785714285714285,0.0,0.0,0.0
2,1,0,12.215,187,158,205705,101263,-1,427863,Damage,Call,-81866,644.49,Dried Groceries,0,B,Consigner,11.04718219,0.972732473,20.77922336,0.999127807,168.58,475.91,1,0,5,0,0,0.7384288352030288,2,277.79844097995544,335.7952115812917,2.806404057082203,合理诉求,0,50.57901513935886,97.38342677176011,8.798782813623191,109.0199711756228,0.12612612612612611,0.13636363636363635,0.25,0.0
2,0,0,150.031,151,109,227346,388688,-1,427858,未知,Call,538613,909.62,Dried Groceries,0,C,Consigner,42.45112093,0.990357165,0.0,0.950282051,638.92,270.70000000000005,0,0,5,0,5,0.297596798663178,2,327.74744874715265,202.1543271375465,0.423021627703463,合理诉求,0,48.279866484599125,55.287614915559075,90.97331664344252,36.66207053339283,0.11695906432748537,0.19047619047619047,0.2770012706480305,0.0
2,0,0,0.0,268,161,223752,300000,-1,427858,Damage,Internal Software,36039876,3888.49,Appliances,0,B,Consigner,1.11108837,0.994338755,17.48279526,0.976299621,818.19,3070.3,1,2,2,0,6,0.7895867033218551,2,240.51343115124152,304.4849667405765,3.7479705562812047,合理诉求,0,70.19174786024728,28.782972978997275,117.30997698165945,146.7646800203207,0.1643835616438356,0.5555555555555556,0.3684210526315789,0.5710560625814863
2,0,0,113.589,190,37,67419,206233,-1,427864,Damage,Call,1089618,886.79,Miscellaneous Goods,0,Not Known,Consigner,22.99918396,0.956096802,8.130748775,0.89241796,157.72,729.0699999999999,1,0,14,0,6,0.8221450399756425,2,320.29383219954644,286.6511990950226,4.593434979838709,合理诉求,0,71.76887718166266,71.33725233491198,7.034216975429361,9.98638399130236,0.14606741573033707,0.22950819672131148,0.0,0.6666666666666666
2,1,0,33.4,63,176,191336,279642,-1,427863,未知,Call,2063945,312.51,Jewelry,-1,C,Consigner,34.49597647,0.986627893,6.598131108,0.910372588,17.71,294.8,0,0,12,0,6,0.9433298134459698,2,324.8530396475771,279.5726457399103,15.756280064136826,严重超额,2,61.38899582036913,36.368704131073166,139.54658178726282,7.848186193401692,0.1919191919191919,0.1,0.3448275862068966,0.3333333333333333
2,0,0,0.0,142,4,83668,272848,-1,5089,未知,Call,173109,344.22,Hardware,-1,B,Staff,13.76220765,0.993852445,27.64778222,0.916086146,336.39,7.830000000000041,0,0,9,2,4,0.0227470803555866,2,272.02233409610983,311.71078125,0.0232075639467679,合理诉求,0,96.46940488888349,81.87130956199746,0.0,6.265593755852378,0.1917808219178082,0.20689655172413793,0.0,0.0
2,1,0,295.049,146,71,227346,300000,-1,427863,Suspected Lost,Call,40387702,2766.66,Appliances,0,C,Consigner,5.620931546,0.99230745,0.361265952,0.987049777,435.19,2331.47,6,0,2,0,6,0.8427020306073026,2,278.26538975501114,205.4008314606741,5.345078979343864,诉求偏高,1,60.95701070290977,52.395477360147595,72.98319314413496,146.7646800203207,0.3128834355828221,0.6666666666666666,0.2839838492597577,0.5710560625814863
5,0,0,0.741,365,178,80473,78255,-1,427863,未知,Vendor Consultation,1358308,493.7,Miscellaneous Goods,-1,B,Unknown,6.517255085,0.976064544,27.6460664,0.986674242,248.19,245.51,0,6,14,3,6,0.4972858010937816,2,266.89086363636363,310.9002546296296,0.9852321521730406,合理诉求,0,74.53178232928951,89.14612251660255,22.966423893361792,1.4326785289718604,0.0,0.19811320754716982,0.0,0.0
2,0,0,270.521,55,192,183889,99185,-1,427798,Pickup Error,Internal Software,335280,352.14,Electronic Product,0,B,Consigner,163.3511248,0.987131619,76.85045624,0.985731411,233.09,119.04999999999998,4,2,6,0,5,0.338075765320611,2,374.0520222222222,353.96815909090907,0.5085650818061429,合理诉求,0,29.887527380492724,31.574981507319254,89.30016990629414,8.481720304939824,0.14655172413793102,0.047619047619047616,0.24858757062146894,0.0
5,0,0,8.127,190,222,203107,278803,-1,427859,Pickup Error,Call,41753,1280.98,Home Improvement and Building Material,0,Not Known,Consigner,51.78107116,0.954425756,172.2742266,0.995243869,349.07,931.91,4,0,10,0,2,0.7274976970756764,2,352.05103896103896,423.8379372197309,2.6620675864827037,合理诉求,0,70.2698595294317,113.22483107986605,16.105137397313246,4.4466527856647104,0.18181818181818182,0.1674641148325359,0.0,0.0
2,1,0,0.0,188,185,94930,69942,-1,146405,未知,Internal Software,110261,271.52,Home Improvement and Building Material,0,C,Consigner,7.882091324,0.984854989,0.0,0.947357278,70.06,201.46,0,2,10,0,3,0.7419711255156158,2,259.8581473214286,201.4001850481125,2.8350689558119897,合理诉求,0,43.51333009036037,75.56112338064382,0.8430667600981734,42.13808220985796,0.2876712328767123,0.2077922077922078,0.0,0.3333333333333333
2,1,0,3.364,3,155,38633,98640,-1,427622,Damage,Call,111159,193.11,Miscellaneous Goods,1,B,Receiver,72.46255156,0.993072975,41.70195758,0.901078047,23.42,169.69,1,0,14,1,3,0.8787219719330951,2,342.5651168224299,325.4023214285714,6.948812448812448,诉求偏高,1,44.018673425796145,71.44962456977991,7.894537733383035,139.74809175920515,0.13513513513513514,0.14285714285714285,0.6666666666666666,0.0
2,0,0,0.0,63,90,227346,33302,-1,157725,未知,Call,425241,118.35,Dried Groceries,0,B,Consigner,14.88303737,0.985142978,13.60408248,0.993447212,59.18,59.17,0,0,5,0,5,0.4999577524292353,2,285.9059367945824,275.3200457665904,0.9832170156198072,合理诉求,0,74.79893404884119,30.316276918994298,72.98319314413496,565.08,0.19387755102040816,0.26666666666666666,0.2839838492597577,0.0
2,1,0,430.365,201,151,72009,300000,-1,421512,未知,Call,329971216,3614.63,Jewelry,-1,C,Consigner,37.05561495,0.997941685,36.46127687,0.982891168,752.2,2862.4300000000003,0,0,12,0,6,0.7919012457706599,2,318.4882365591398,317.36376106194695,3.800358470525757,合理诉求,0,106.59480751847386,57.67342662861553,79.1682094573405,163.30068855149273,0.48,0.13157894736842105,0.375,0.5474358974358975
2,0,0,1409.992,90,1,192090,175375,-1,-82768,Pickup Error,Call,-50160,248.57,Alcohol,0,B,Consigner,66.52228932,0.905902316,20.66387995,0.994832506,235.39,13.180000000000009,4,0,0,0,0,0.0530232932373174,2,334.46513157894736,296.8075570776256,0.0557553195989678,合理诉求,0,71.14850846896846,56.91555754227077,0.0,3.595062805010985,0.1875,0.14465408805031446,0.0,0.0
2,0,0,5.888,117,208,136828,382995,-1,427817,Suspected Lost,Call,517008,185.79,Jewelry,0,B,Consigner,16.2072945,0.958688593,56.51313475,0.977861939,90.41,95.38,6,0,12,0,5,0.5133753162172345,2,298.27488372093023,369.6626315789474,1.0434306968602998,合理诉求,0,57.51283596595224,7.575631346793114,0.0,61.81213632585204,0.10526315789473684,0.0,0.0,0.0
5,0,0,944.547,14,146,210611,301946,-1,427858,未知,Mini Program,969003,831.4,"Apparel, Footwear & Accessories",0,B,Receiver,15.30291382,0.99640914,82.36807765,0.998751842,319.02,512.38,0,4,1,1,6,0.6162857830165985,2,298.27488372093023,346.0820316027088,1.6010874320354975,合理诉求,0,62.53502085913844,125.33584859516073,1.153778383114904,1.0222790792700125,0.07692307692307693,0.13846153846153847,1.0,0.0
2,0,0,45.875,181,146,183889,400498,-1,427718,Suspected Lost,Call,-41708,719.12,Miscellaneous Goods,-1,C,Consigner,13.12692732,0.999378615,34.23094808,0.996609445,220.24,498.88,6,0,14,0,0,0.693736789409278,2,272.02233409610983,328.7853196347032,2.254926776351473,合理诉求,0,66.98420127730182,100.44850004559427,89.30016990629414,6.397299692594159,0.1568627450980392,0.10714285714285714,0.24858757062146894,1.0
2,0,0,307.768,5,63,55347,308265,-1,427857,未知,Call,-72695,192.3,Furniture,-1,B,Consigner,22.70399317,0.975565378,4.317692275,0.99285113,77.82,114.48000000000002,0,0,8,0,0,0.5953198127925118,2,320.4258389261745,241.10457274826788,1.452423242831769,合理诉求,0,46.05178374369672,52.20261068322199,4.037416627911768,9.751507232423263,0.12195121951219512,0.29411764705882354,0.0,0.0
2,0,0,118.535,56,188,219294,107383,-1,427860,未知,Call,6245,168.08,Jewelry,0,B,Receiver,0.0,0.966141058,10.19221638,0.957024284,61.88,106.20000000000002,0,0,12,1,2,0.6318419800095193,2,232.9513195201745,271.43254988913526,1.6889312977099238,合理诉求,0,112.06568436746798,81.19796947313277,0.0,3.525635207316665,0.17647058823529413,0.10526315789473684,0.0,0.0
5,1,0,2.527,38,100,66775,59857,-1,-151742,未知,Call,99797,1181.03,Hardware,0,C,Receiver,0.0,0.999797292,4.393707986,0.96964341,897.09,283.93999999999994,0,0,9,1,3,0.2404172628976401,2,240.5930162412993,255.7687414187643,0.316159850349074,合理诉求,0,83.24128603402144,118.96944471981931,180.81,0.0,0.23333333333333334,0.18699186991869918,1.0,0.0
2,0,0,321.449,25,169,199261,156123,-1,427761,未知,Vendor Consultation,355489,615.2,Dried Groceries,-1,B,Receiver,14.3325505,0.987255651,24.25120837,0.99887266,416.34,198.86000000000007,0,6,5,1,5,0.3232444733420027,2,285.9059367945824,327.8663377192982,0.4764939857190782,合理诉求,0,88.8237010925776,13.631271917277397,119.84332611590455,4.566282647521201,0.1843137254901961,0.2,0.21875,0.6666666666666666
2,0,0,15.638,3,125,222275,127777,-1,427841,未知,Internal Software,280148,171.16,Miscellaneous Goods,0,C,Receiver,3.15894141,0.995161402,0.0,0.940508603,46.09,125.07,0,2,14,1,5,0.730719794344473,2,260.07479820627805,203.0566087613293,2.6559779146315563,合理诉求,0,44.798375933817155,90.68446327530384,44.00680286148186,609.6513200836628,0.14383561643835616,0.21568627450980393,0.4,0.0
2,1,0,411.954,179,309,54221,280152,-1,427840,Damage,Call,-68490,557.03,Household Goods,0,B,Consigner,12.76617048,0.968878849,10.12459139,0.991435531,251.91,305.12,1,0,11,0,0,0.5477622390176472,2,272.02233409610983,271.43254988913526,1.206437072476375,合理诉求,0,70.67647680284054,12.072980710548597,0.0,8.128102249529668,0.12307692307692308,0.14285714285714285,0.0,0.0
2,1,0,11.923,15,42,62271,106575,-1,427863,Damage,Call,168151,153.5,Miscellaneous Goods,-1,C,Receiver,0.092474283,0.919783373,2.874850845,0.783436168,50.44,103.06,1,0,14,1,3,0.6714006514657981,2,234.3825083986562,237.6909409190372,2.0034992223950234,合理诉求,0,45.93351327465099,47.38033508048149,20.404140543999155,1294.57,0.09302325581395349,0.046875,0.0,0.0
2,0,0,373.781,183,42,7860,207090,-1,51573,Damage,Vendor Consultation,612094,153.96,Hardware,0,B,Consigner,14.70512096,0.974406415,22.58948784,0.971536869,56.88,97.08,1,6,9,0,6,0.6305533904910365,2,282.20390928725703,317.04852422907487,1.6772633033863165,合理诉求,0,31.23242151806402,47.38033508048149,0.0,1.3712203741991147,0.125,0.046875,0.0,0.0
2,0,0,115.576,146,64,40885,76155,-1,427678,未知,Vendor Consultation,-24371,199.08,Documents & Bills,0,B,Receiver,4.149276413,0.990593167,8.736746378,0.911659025,115.99,83.09000000000002,0,6,4,1,0,0.4173699015471168,2,262.6598440979956,271.43254988913526,0.7102316437302335,合理诉求,0,60.95701070290977,65.33337097925939,19.670507529598886,13.79933745810152,0.3128834355828221,0.34782608695652173,0.0,0.0
2,1,0,26.601,178,177,216206,419618,-1,427864,Pickup Error,Call,1151951,509.92,Pharmaceuticals,0,B,Receiver,7.540148955,0.941084853,11.21913536,0.974230543,253.55,256.37,4,0,15,1,6,0.5027651396297458,2,244.914587973274,268.2698901098901,1.0071498723237085,合理诉求,0,53.353453333805625,30.715102919262314,218.0305768128599,4.941207088272174,0.175,0.25,0.5,0.0
2,0,0,926.782,308,322,186515,358569,-1,427862,Damage,Call,786287,1096.01,Dried Groceries,0,B,Consigner,41.13863963,0.994471331,61.42104641,0.999338639,387.84,708.1700000000001,1,0,5,0,6,0.6461346155600771,2,318.8163908045977,369.6626315789474,1.821237527003395,合理诉求,0,2.65827101396816,68.62943081693231,0.3322923211491789,0.0,0.0,0.21428571428571427,0.0,0.0
2,0,0,25.121,6,222,19509,145316,-1,427855,未知,Call,255951,220.9,Dried Groceries,0,C,Consigner,19.16699969,0.956458192,20.53952874,0.83258585,94.01,126.89,0,0,5,0,4,0.5744228157537347,2,263.94968397291194,320.4072991071429,1.335543626986633,合理诉求,0,8.93044903117895,77.81584876066215,10.667904767243323,11.683855559630402,0.047619047619047616,0.1598173515981735,0.0,0.0
