运单号,线路类型,是否c2c,是否生鲜妥投及时,保价金额,始发城市,目的城市,寄件人id,收件人id,寄件是否内部,配送超时时长,异常原因,进线渠道,妥投到进线时长,索赔金额,商品类型,新旧程度,寄件B/C,进线人身份,始发网点发单量,始发网点万单理赔率,始发网点赔付比例,目的网点发单量,目的网点万单理赔率,目的网点赔付比例,异常原因_编码,进线渠道_编码,商品类型_编码,进线人身份_编码,妥投到进线时长_分桶,是否生鲜商品,生鲜妥投组合类别_编码,始发城市_风险特征,目的城市_风险特征,寄件人_风险特征,收件人_风险特征,始发城市_风险标注均值,目的城市_风险标注均值,寄件人_风险标注均值,收件人_风险标注均值
2142,4,0,1,58.447,100,55,17198,335342,-1,212717,未知,Complaint,803239,484.37,Dried Groceries,0,B,Receiver,553045,0.0,0.92209,87362,22.86983,0.922468,0,1,5,1,6,0,2,57.27817095022288,119.73828509963953,,0.0,0.1162790697674418,0.1538461538461538,,0.0
2143,3,0,0,0.0,179,89,210232,82841,-1,427740,Pickup Error,Call,387705,530.72,Jewelry,-1,C,Consigner,205987,10.72399,0.975693,534041,0.0,0.980002,3,0,12,0,5,0,2,56.8349237193444,66.91243902018225,139.9140213055044,10.164079475239486,0.1497584541062802,0.1875,0.1481481481481481,0.0
2144,5,0,1,15.468,132,118,223752,300000,-1,-188762,Suspected Lost,Call,200000000,1920.15,Miscellaneous Goods,0,B,Consigner,744000000,17.43986,0.982872,7990000000,56.96454,0.98746,5,0,14,0,6,0,2,52.70819341651338,87.17605904958299,247.3830924887306,163.30068855149273,0.2071428571428571,0.0833333333333333,0.3902439024390244,0.5474358974358975
2145,2,0,1,172.215,246,276,162674,352766,-1,-44616,未知,Internal Software,53247,1182.56,Appliances,-1,B,Consigner,37692,23.64653,0.999521,201098,39.4854,0.906228,0,2,2,0,2,0,2,87.28839398654806,10.135786229263095,34.10366209079756,29.170460333472725,0.1666666666666666,0.0,0.0,0.5
2146,2,0,0,26.661,0,13,210232,193823,-1,427864,Damage,Call,-73546,536.05,Documents & Bills,0,B,Receiver,530068,0.0,0.972945,797344,4.139382,0.981552,1,0,4,1,0,0,2,57.22795965470159,58.69138621086622,139.9140213055044,64.84238178633976,0.1678082191780822,0.0909090909090909,0.1481481481481481,0.0
2147,2,0,0,665.775,50,0,220221,310800,-1,427796,Pickup Error,Call,-49237,1288.52,Appliances,-1,C,Consigner,446233,7.031523,0.980512,185638,2.645232,0.991299,3,0,2,0,0,0,2,25.900942575327445,75.01688402479252,116.48831956066708,6.843741973942103,0.0,0.1507692307692307,0.5,0.6666666666666666
2148,2,1,1,7.94,207,161,227346,300000,-1,427864,未知,Call,579000000,961.57,Beauty & Daily Essentials,0,C,Consigner,5961010,8.903647,0.99982,675000000,0.977869,0.9764,0,0,3,0,6,0,2,74.1529936661414,28.782972978997275,93.95808297694902,163.30068855149273,0.4594594594594595,0.5555555555555556,0.2585987261146497,0.5474358974358975
2149,2,1,0,687.893,178,265,208677,44156,-1,427823,未知,Call,-78436,844.05,Dried Groceries,-1,C,Consigner,11706,40.73994,0.999765,153050,21.10704,0.931653,0,0,5,0,0,0,2,59.71452989301516,47.01000912481557,251.809771610292,44.46754714754112,0.1660079051383399,0.0,0.0,1.0
2150,2,0,0,126.289,13,278,46744,355137,-1,-154988,未知,Vendor Consultation,542832,1055.94,Maternity & Baby Products,0,C,Consigner,6048,5.889495,0.999712,570591,13.45056,0.989416,0,6,13,0,5,0,2,117.72169897217258,46.0922146974701,,2.7890344563692357,0.2748538011695906,0.0434782608695652,,0.0
2151,2,0,0,151.374,41,101,227346,133217,-1,85554,Damage,Call,42034,929.5,Miscellaneous Goods,0,B,Unknown,171841,8.133877,0.993947,84157,16.54114,0.972428,1,0,14,3,2,0,2,15.195521366333276,58.58878798840541,93.95808297694902,1.8761046100995764,0.125,0.1323529411764706,0.2585987261146497,0.0
2152,2,1,0,643.914,254,209,207116,206960,-1,-42274,未知,Call,125597,986.83,Hardware,0,C,Consigner,665505,21.96493,0.992833,197591,24.27554,0.999978,0,0,9,0,3,0,2,3.2025571814825207,66.05108664933933,19.70568591009409,,0.0,0.0,0.0,
2153,2,0,0,13.596,9,2,110697,96436,-1,427863,Pickup Error,Call,547083,665.75,Pharmaceuticals,0,C,Consigner,42788,33.16271,0.987317,116113,53.10097,0.997975,3,0,15,0,5,0,2,183.019796897258,93.3192184944359,0.0,0.0,0.2580645161290322,0.1111111111111111,0.0,0.0
2154,2,0,0,47.441,1,13,227346,100363,-1,427668,Pickup Error,Mini Program,-63285,514.67,Maternity & Baby Products,0,C,Consigner,320037,51.90285,0.999221,85749,9.873188,0.95459,3,4,13,0,0,0,2,69.06443164317325,58.69138621086622,93.95808297694902,106.01626449390642,0.1802721088435374,0.0909090909090909,0.2585987261146497,0.0
2155,2,0,1,30.462,63,88,132402,400521,-1,-36901,未知,Call,1296778,2072.77,Beauty & Daily Essentials,-1,C,Receiver,12552,16.5705,0.974544,160926,65.66104,0.956531,0,0,3,1,6,0,2,87.51932180035882,79.74310528281981,0.0,8.818629751290475,0.2022471910112359,0.2061855670103092,0.0,1.0
2156,2,0,0,204.634,143,100,62074,304477,-1,427855,未知,Call,13868,279.72,Maternity & Baby Products,-1,B,Receiver,27874,70.24951,0.998444,26324,114.1688,0.994184,0,0,13,1,2,0,2,38.45695991907031,111.92654089931048,0.0,12.266964909387529,0.1136363636363636,0.1985815602836879,0.0,0.0
2157,5,0,0,474.988,107,197,227346,82642,1,427845,Damage,Call,1233655,274.4,"Apparel, Footwear & Accessories",0,C,Consigner,359106,104.2011,0.998695,349,69.53899,0.999632,1,0,1,0,6,0,2,69.59539401792847,63.769979151069016,93.95808297694902,18.18452391353021,0.135593220338983,0.208955223880597,0.2585987261146497,0.6666666666666666
2158,2,1,0,33.379,25,230,220839,188795,-1,427662,未知,Call,-80456,588.51,Home Improvement and Building Material,-1,Not Known,Consigner,216774,9.630008,0.998677,505854,11.21762,0.951106,0,0,10,0,0,0,2,88.8237010925776,3.065234483739149,7.117751227275784,0.2992061701739121,0.1843137254901961,0.0,0.0,0.0
2159,3,0,0,6.869,132,7,190513,370422,-1,94082,未知,Call,643824,322.99,Hardware,0,C,Consigner,350473,1.143418,0.870552,1092290,0.0,0.98627,0,0,9,0,6,0,2,52.70819341651338,92.30255429171878,0.0,0.0,0.2071428571428571,0.1935483870967742,0.0,0.0
2160,2,1,1,66.96,2,39,210232,420149,-1,427855,Suspected Lost,Call,-80654,159.31,Alcohol,0,B,Consigner,958731,1.947128,0.985697,699827,1.040769,0.867119,5,0,0,0,0,0,2,56.04468495785089,44.92391936878398,139.9140213055044,34.161440950927336,0.0935960591133004,0.0,0.1481481481481481,0.0
2161,2,1,0,23.067,89,13,1599,403276,-1,427770,Damage,Call,-22826,788.45,Alcohol,0,B,Consigner,35245,9.462596,0.990478,561283,20.69223,0.996784,1,0,0,0,0,0,2,56.62852339692903,58.69138621086622,1.2606304855485344,14.912606215448386,0.1,0.0909090909090909,0.0,0.0
2162,2,1,0,0.205,309,179,55466,22624,-1,427775,Damage,Internal Software,20830,102.1,Miscellaneous Goods,-1,C,Consigner,1621462,1.90447,0.943719,303503,21.74793,0.993311,1,2,14,0,2,0,2,149.60386696145503,49.485349035609424,115.5973636703106,0.0,0.2777777777777778,0.17578125,0.0,0.0
2163,2,1,0,302.008,51,4,222328,269805,-1,427862,Suspected Lost,Call,421873,365.06,Miscellaneous Goods,1,C,Consigner,159444,4.102516,0.953957,1197872,2.683682,0.993736,5,0,14,0,5,0,2,38.46967922880337,81.2740685764068,0.5086506720113181,0.0,0.0,0.2439024390243902,0.0,0.0
2164,2,0,0,378.33,5,6,51495,61060,-1,-89870,未知,Call,4624,387.04,"Apparel, Footwear & Accessories",-1,B,Consigner,33117,6.800638,0.981051,294466,24.58029,0.999719,0,0,1,0,2,0,2,64.35039757274271,77.94187064631588,10.700341514545078,0.0,0.0975609756097561,0.1875,0.0,0.0
2165,2,0,0,232.225,125,110,185652,452795,-1,40989,未知,Vendor Consultation,42441,514.17,Hardware,-1,B,Unknown,21749,94.44145,0.83683,10387,53.68542,0.986706,0,6,9,3,2,0,2,70.23909957621414,63.258594293395895,37.03531100362392,,0.0793650793650793,0.1219512195121951,0.0,
2166,2,0,0,436.837,92,124,224850,261188,-1,427800,未知,Call,340116,178.06,Home Improvement and Building Material,0,B,Consigner,64376,2.149036,0.987098,253647,13.59445,0.987238,0,0,10,0,5,0,2,81.28282427291707,314.8009828592744,25.157592091033564,2.5573495863010844,0.3529411764705882,0.25,0.0,0.0
2167,2,1,0,512.559,35,168,141180,262404,-1,427781,Damage,Call,1195016,791.04,Furniture,-1,C,Staff,156780,20.5212,0.948247,63379,6.778308,0.996051,1,0,8,2,6,0,2,152.40424014651626,122.833580311983,21.154245711560527,1.656483508400506,0.4761904761904761,0.2608695652173913,0.0,0.0
2168,2,0,0,486.94,135,179,203152,402212,-1,-82032,Damage,Call,164925,1466.03,Appliances,-1,B,Consigner,419529,42.98577,0.951594,386117,51.36698,0.997467,1,0,2,0,3,0,2,163.79927839575598,49.485349035609424,50.82413103090491,112.7653165952468,0.1111111111111111,0.17578125,0.0,0.0
2169,2,1,1,585.526,63,42,210232,270365,-1,26697,未知,Vendor Consultation,676762,543.15,Hardware,-1,C,Consigner,595198,0.0,0.98943,79863,48.99627,0.957014,0,6,9,0,6,0,2,87.51932180035882,47.89018349830656,139.9140213055044,,0.2022471910112359,0.0571428571428571,0.1481481481481481,
2170,2,1,0,334.609,129,0,121414,95280,-1,75272,未知,Call,493836,630.67,"Apparel, Footwear & Accessories",-1,C,Receiver,833263,1.184614,0.858301,1212486,8.932174,0.994309,0,0,1,1,5,0,2,111.99462456548208,75.01688402479252,0.0,52.68749435269583,0.53125,0.1507692307692307,0.0,0.0
2171,2,0,0,0.289,178,125,203108,291732,-1,15135,Pickup Error,Internal Software,616335,103.53,Dried Groceries,1,C,Receiver,587287,17.2028,0.956891,270779,1.524244,0.989741,3,2,5,1,6,0,2,59.71452989301516,73.66751450015366,,,0.1660079051383399,0.1523809523809524,,
2172,2,0,0,0.0,197,128,25493,428023,-1,427801,Pickup Error,Call,427467,1165.44,Jewelry,0,Not Known,Consigner,371633,28.96758,0.993944,786131,1.771815,0.960244,3,0,12,0,5,0,2,69.0135805405548,33.50686422306136,2.219958649833766,190.54,0.1162790697674418,0.1428571428571428,0.0,1.0
2173,2,1,0,28.316,27,63,77781,416216,-1,36433,Pickup Error,Call,861555,927.74,Hardware,-1,C,Receiver,299554,0.497331,0.994489,257793,49.44432,0.964117,3,0,9,1,6,0,2,94.032370683866,52.20261068322199,1.5913330180748213,0.0,0.0983606557377049,0.2941176470588235,0.0,0.0
2174,2,0,0,78.157,179,102,227346,300000,-1,427864,Pickup Error,Call,314000000,986.54,Miscellaneous Goods,0,B,Consigner,46678678,21.76627,0.941242,9348078,5.438325,0.995042,3,0,14,0,6,0,2,56.8349237193444,127.44248338763862,93.95808297694902,163.30068855149273,0.1497584541062802,0.1789473684210526,0.2585987261146497,0.5474358974358975
2175,2,1,0,44.015,1,179,181300,193297,-1,427798,未知,Call,22038,406.99,Maternity & Baby Products,0,C,Consigner,268152,15.72477,0.996551,728007,9.19494,0.976292,0,0,13,0,2,0,2,69.06443164317325,49.485349035609424,0.9039298028836922,0.0,0.1802721088435374,0.17578125,0.0,0.0
2176,2,0,0,0.0,39,31,149756,398737,-1,427855,Suspected Lost,Call,48547,168.81,Miscellaneous Goods,0,B,Consigner,394898,0.0,0.976481,1133225,3.747082,0.978775,5,0,14,0,2,0,2,118.98890217190385,64.94709665704212,1.257661600177132,38.305233066915584,0.1538461538461538,0.1379310344827586,0.0,0.0
2177,2,0,0,187.828,211,151,176820,208956,-1,-71693,未知,Internal Software,-4996,622.16,Documents & Bills,0,B,Consigner,1572221,16.37083,0.580402,173009,4.730467,0.979506,0,2,4,0,0,0,2,95.356323113403,62.91307713975876,25.94352246299482,0.0,0.1041666666666666,0.1176470588235294,0.0,0.0
2178,2,0,1,9.491,210,107,212781,300000,-1,427864,Pickup Error,Internal Software,64901913,2269.15,Dried Groceries,0,B,Consigner,7338,33.17067,0.941619,9910000000,70.44926,0.999865,3,2,5,0,6,0,2,36.96542033785124,103.77469026595364,169.8859525392922,163.30068855149273,0.0,0.1846153846153846,0.3076923076923077,0.5474358974358975
2179,2,0,0,325.913,99,222,183889,295662,-1,-69415,Pickup Error,Internal Software,152161,708.91,Dried Groceries,-1,Not Known,Consigner,424243,90.88158,0.946679,708010,32.14351,0.999667,3,2,5,0,3,0,2,65.94900544613762,77.81584876066215,83.80393880479427,0.0,0.211864406779661,0.1598173515981735,0.2442307692307692,0.0
2180,2,0,0,10.093,3,37,184292,183090,-1,427829,未知,Call,-59357,597.97,Household Goods,-1,C,Unknown,529023,4.144863,0.998922,151739,23.71799,0.998023,0,0,11,3,0,0,2,41.966021036266106,71.26297526452987,0.0,0.0,0.1538461538461538,0.2033898305084746,0.0,0.0
2181,2,0,0,999.882,197,243,49248,324625,-1,427738,Pickup Error,Internal Software,224488,1828.36,Household Goods,-1,C,Receiver,153,99.65212,0.997573,28088,105.6226,0.962787,3,2,11,1,4,0,2,69.0135805405548,61.478185686911466,162.21355252001945,10.798177849164528,0.1162790697674418,0.0625,0.0,0.0
2182,2,0,0,43.831,89,110,32842,296558,-1,-36448,未知,Call,246375,1901.76,Hardware,-1,B,Consigner,100200,0.875405,0.992908,421813,1.842448,0.96654,0,0,9,0,4,0,2,56.62852339692903,63.258594293395895,1.2678514583036038,45.018880866803634,0.1,0.1219512195121951,0.0,0.3333333333333333
2183,5,0,0,107.251,3,47,69508,334598,-1,427839,未知,Internal Software,-67017,892.97,Dried Groceries,1,C,Unknown,176038,38.7241,0.996116,1091676,4.674826,0.918549,0,2,5,3,0,0,2,41.966021036266106,133.85710800365322,3.2759359309946685,0.0,0.1538461538461538,0.1333333333333333,0.0,0.0
2184,2,0,0,473.394,185,169,215021,388688,-1,-105140,未知,Call,13312,689.7,Alcohol,0,B,Consigner,44114,145.6388,0.984204,155493,90.75886,0.926328,0,0,0,0,2,0,2,64.67006111935692,4.134345806536753,,3.278056120883387,0.1851851851851851,0.2222222222222222,,0.0
2185,2,0,0,0.0,188,104,227346,434349,-1,14109,未知,Call,699516,448.53,Hardware,0,B,Consigner,966713,16.81398,0.99646,1467843,0.0,0.905111,0,0,9,0,6,0,2,47.62317230513968,21.728510570447654,93.95808297694902,0.2605301699624039,0.2051282051282051,0.1666666666666666,0.2585987261146497,0.0
2186,2,0,0,104.0,3,154,190672,107382,-1,427864,未知,Call,38489,634.17,Miscellaneous Goods,0,B,Consigner,331209,48.70304,0.997508,21644,68.79955,0.979957,0,0,14,0,2,0,2,41.966021036266106,50.479144433344814,8.001399664198216,0.0,0.1538461538461538,0.3076923076923077,0.0,0.0
2187,3,0,0,215.569,64,102,145124,294840,-1,427840,未知,Internal Software,74810,3337.98,Dried Groceries,-1,B,Receiver,406,20.34407,0.984759,1697,174.9158,0.972702,0,2,5,1,2,0,2,29.26462912623248,127.44248338763862,0.0,0.0,0.2142857142857142,0.1789473684210526,0.0,0.0
2188,2,0,0,0.27,151,132,215014,139164,-1,-46951,Pickup Error,Call,158274,205.15,Dried Groceries,-1,B,Unknown,179704,0.0,0.98124,531302,6.547219,0.938098,3,0,5,3,3,0,2,55.000321274151965,56.88193748364041,381.05443155452434,5.943755233377432,0.0828402366863905,0.1636363636363636,0.0,0.0
2189,2,1,0,0.69,1,142,218624,311710,1,119908,未知,Internal Software,-31348,102.34,Fresh,0,B,Receiver,526718,1.011379,0.996384,245965,1.468031,0.934782,0,2,7,1,0,1,1,69.06443164317325,32.47128749327333,188.5865869242471,0.0,0.1802721088435374,0.0833333333333333,0.0,0.0
2190,2,0,0,84.772,4,146,173006,429823,-1,427861,未知,Vendor Consultation,894224,665.61,Jewelry,-1,B,Consigner,71213,52.07287,0.999028,210831,14.2082,0.993587,0,6,12,0,6,0,2,60.02737754693536,100.44850004559429,268.2784958871916,0.0,0.1592356687898089,0.1071428571428571,0.0,0.0
2191,5,0,0,760.75,56,108,184034,388594,-1,427747,Damage,Call,-13552,2506.76,Jewelry,0,C,Receiver,149,188.5624,0.981253,21923,90.09685,0.983421,1,0,12,1,0,0,2,56.811578165689504,84.18931730634625,94.21909592400362,4.698562296283195,0.0833333333333333,0.16,0.5,0.0
2192,2,0,0,603.451,25,164,56794,238982,-1,427776,未知,Mini Program,-46252,732.8,Alcohol,0,B,Consigner,451117,34.20728,0.99993,199213,37.91662,0.997477,0,4,0,0,0,0,2,88.8237010925776,49.08316346381199,0.0,103.33,0.1843137254901961,0.1458333333333333,0.0,0.0
2193,2,1,0,819.838,127,4,227346,300000,-1,427751,Pickup Error,Call,898000000,1340.79,Pharmaceuticals,-1,C,Consigner,318000000,100.6235,0.997402,66292733,101.4596,0.966724,3,0,15,0,6,0,2,59.84735359218162,81.2740685764068,93.95808297694902,163.30068855149273,0.1397849462365591,0.2439024390243902,0.2585987261146497,0.5474358974358975
2194,2,0,0,61.463,15,2,108968,202842,-1,427805,Suspected Lost,Internal Software,245668,1358.16,Alcohol,-1,B,Consigner,486685,24.63521,0.989472,96093,31.88916,0.986378,5,2,0,0,4,0,2,80.35899212714475,93.3192184944359,22.72462107401427,7.155729498498226,0.0909090909090909,0.1111111111111111,0.0,0.0
2195,2,1,0,426.298,302,102,184878,15885,-1,427835,未知,Call,67772,1502.81,Household Goods,0,C,Consigner,92735,0.0,0.993465,851230,0.0,0.955463,0,0,11,0,2,0,2,36.15561962809524,127.44248338763862,187.86331098346247,18.746977678032845,0.0434782608695652,0.1789473684210526,0.0,0.0
2196,2,0,0,127.428,63,125,106231,219199,-1,-116588,未知,Call,577627,130.59,Hardware,-1,B,Consigner,1931,12.45611,0.930851,237390,2.624441,0.978705,0,0,9,0,5,0,2,87.51932180035882,73.66751450015366,,0.0,0.2022471910112359,0.1523809523809524,,0.0
2197,1,0,1,0.0,151,98,210232,183981,-1,127683,Damage,Internal Software,1131465,204.38,Hardware,-1,C,Consigner,443633,0.0,0.989409,1003598,0.0,0.998039,1,2,9,0,6,0,2,55.000321274151965,65.32592348952949,139.9140213055044,0.0,0.0828402366863905,0.0638297872340425,0.1481481481481481,0.0
2198,2,0,0,0.0,168,3,53753,42959,-1,-5881,Pickup Error,Call,-43487,828.66,Hardware,0,C,Unknown,16734,0.0,0.989821,149099,8.247636,0.885563,3,0,9,3,0,0,2,114.70883773869524,63.81099393925928,4.41060077067803,8.685593427644278,0.064516129032258,0.1170212765957446,0.0,0.25
2199,3,0,0,276.938,142,100,183889,388621,-1,427864,Damage,Call,-76100,117.43,Miscellaneous Goods,0,C,Unknown,213845,0.0,0.994528,1671677,4.951182,0.996688,1,0,14,3,0,0,2,91.575345523678,111.92654089931048,83.80393880479427,84.46966913832732,0.1756756756756756,0.1985815602836879,0.2442307692307692,0.1428571428571428
2200,2,1,0,1.561,0,100,215974,218875,-1,427847,Pickup Error,Call,-74930,150.51,Dried Groceries,-1,B,Consigner,1109583,14.14436,0.98018,1704458,0.0,0.999685,3,0,5,0,0,0,2,57.22795965470159,111.92654089931048,81.4699013359998,13.87876330005579,0.1678082191780822,0.1985815602836879,0.4375,0.0
2201,2,1,0,329.695,190,321,72547,216906,-1,-125663,未知,Call,142831,615.1,Alcohol,0,C,Consigner,80809,5.717853,0.952374,6425,110.804,0.979814,0,0,0,0,3,0,2,73.48402451815683,5.275651726109931,0.0,0.0,0.1560693641618497,0.0,0.0,0.0
2202,2,1,0,1.481,253,225,193650,432352,-1,427749,Suspected Lost,Call,-69778,507.83,Pharmaceuticals,-1,Not Known,Receiver,1121986,12.24,0.98367,951054,3.49402,0.991215,5,0,15,1,0,0,2,63.03159537877947,16.68230984680013,48.10227495989376,0.0,0.1228070175438596,0.2142857142857142,0.25,0.0
2203,2,1,0,9.829,11,100,224840,90025,-1,427836,未知,Internal Software,102279,270.15,Electronic Product,0,C,Consigner,359845,1.2169,0.96814,308293,4.927053,0.997934,0,2,6,0,3,0,2,46.140341664130425,111.92654089931048,65.31524207556211,0.0,0.1724137931034483,0.1985815602836879,0.4782608695652174,0.0
2204,2,0,0,419.158,153,190,179706,14477,-1,427864,Damage,Vendor Consultation,-71105,150.31,Household Goods,-1,C,Consigner,190578,29.32617,0.981707,121920,0.915779,0.999051,1,6,11,0,0,0,2,15.382016431597313,47.29286625931772,1.95890770993546,1.5811680623425828,0.0952380952380952,0.1052631578947368,0.2,0.0
2205,2,0,1,29.826,0,274,222056,220925,-1,14402,Damage,Call,-65300,1016.5,"Apparel, Footwear & Accessories",0,C,Receiver,2575932,54.5429,0.998353,57231,38.04216,0.987699,1,0,1,1,0,0,2,57.22795965470159,126.32811879679848,0.0,0.0,0.1678082191780822,0.5,0.0,0.0
2206,2,1,0,12.011,99,100,224785,15885,-1,427826,未知,Call,-435,215.45,Beauty & Daily Essentials,-1,C,Receiver,274211,5.118227,0.99277,478502,14.93254,0.975161,0,0,3,1,0,0,2,65.94900544613762,111.92654089931048,,18.746977678032845,0.211864406779661,0.1985815602836879,,0.0
2207,2,1,0,48.273,5,1,147803,378943,-1,14953,未知,Internal Software,827197,106.47,Hardware,-1,C,Consigner,1417,12.82345,0.998437,1625866,0.0,0.888339,0,2,9,0,6,0,2,64.35039757274271,69.89628878079544,0.0,0.0,0.0975609756097561,0.12,0.0,0.0
2208,2,1,0,25.729,0,39,193650,379841,-1,427863,Damage,Internal Software,92794,520.17,Miscellaneous Goods,0,C,Consigner,177405,0.441532,0.959998,1023859,9.382292,0.9622,1,2,14,0,3,0,2,57.22795965470159,44.92391936878398,48.10227495989376,12.339397769852376,0.1678082191780822,0.0,0.25,0.0
2209,2,1,0,275.254,179,15,180917,75252,-1,427847,未知,Call,129793,182.8,Appliances,0,C,Consigner,224348,2.490951,0.976546,696603,5.099832,0.986188,0,0,2,0,3,0,2,56.8349237193444,76.467556088998,0.0,5.894310027476192,0.1497584541062802,0.1296296296296296,0.0,0.0
2210,3,0,0,5.756,165,222,154493,301367,-1,427610,Damage,Internal Software,1108537,1219.49,Jewelry,0,B,Consigner,378090,23.148,0.96611,301354,46.99248,0.953973,1,2,12,0,6,0,2,17.28062430122183,77.81584876066215,0.5779167595629235,0.0,0.0,0.1598173515981735,1.0,0.0
2211,3,0,0,30.446,211,190,152710,444874,-1,427858,Suspected Lost,Call,435829,262.65,Beauty & Daily Essentials,0,C,Consigner,171386,0.225942,0.995063,499935,3.136436,0.883519,5,0,3,0,5,0,2,95.356323113403,47.29286625931772,67.8378867951636,2.6426587219865363,0.1041666666666666,0.1052631578947368,0.5,0.0
2212,2,0,0,274.478,1,55,169671,194802,-1,38995,Suspected Lost,Call,-67160,473.66,Maternity & Baby Products,0,C,Consigner,112728,24.77798,0.981342,90859,5.921066,0.965438,5,0,13,0,0,0,2,69.06443164317325,119.73828509963953,2.0574221993380992,3.818408620491992,0.1802721088435374,0.1538461538461538,0.25,0.0
2213,2,0,0,525.08,137,190,198413,434746,-1,427862,未知,Call,1438141,1370.71,Dried Groceries,-1,B,Receiver,654962,7.071606,0.953757,308488,5.613097,0.991914,0,0,5,1,6,0,2,58.18470170477054,47.29286625931772,1.0033864764742952,0.7367521471497044,0.1707317073170731,0.1052631578947368,0.0,0.0
